string
description: px_shifted, calibration parameter: [ 1.31e-02 -2.00e+00  1.38e+03  3.80e+00  2.35e+03  0.00e+00]
fileR_100ms_Fe_S3_x_1_7_binn back: data/NiO_ausfloesung/dark/RZP-structure:___RZP_S3100ms roi list:[0, 1040, 2048, 2048]
nm eV counts/s
2.192805235112707 565.4136127728956 1393239.2
2.1922954696910724 565.5450860677583 1407092.2
2.191785747058297 565.6766094753773 1638009.5
2.1912760672145337 565.8081830229789 1987416.0
2.190766430159783 565.9398067378487 1949335.5
2.1902568358940444 566.0714806472919 1898749.2
2.1897472844173183 566.203204778633 1954508.0
2.189237775729911 566.3349791591369 1996157.6
2.188728309831516 566.4668038162466 1842060.2
2.1882188867222863 566.5986787773057 2173937.2
2.1877095064025287 566.7306040696378 2286556.0
2.1872001688719367 566.8625797207446 2344911.5
2.1866908741308166 566.9946057579888 2693375.2
2.1861816221790153 567.1266822088718 2472234.8
2.185672413016686 567.2588091008353 2299378.0
2.185163246643982 567.3909864613405 2581021.0
2.1846541230607497 567.5232143179478 2361757.8
2.1841450422671427 567.6554926981581 2172369.8
2.183636004263161 567.7878216295314 2410450.5
2.183127009048804 567.9202011396477 2853891.0
2.182618056624379 568.0526312560268 3096776.2
2.1821091469895793 568.1851120063681 3239096.2
2.181600280144711 568.3176434182308 2911947.8
2.1810914560897743 568.4502255192742 2415911.5
2.180582674824616 568.582858337217 2119662.2
2.1800739363495425 568.7155418996781 1944869.8
2.179565240664554 568.8482762343759 1970946.0
2.1790565877694967 568.9810613690893 2247620.5
2.1785479776646777 569.1138973314963 2279114.2
2.1780394103500966 569.2467841493753 2030332.8
2.1775308858256004 569.3797218505648 2157639.8
2.177022404091342 569.5127104628427 2074216.4
2.176513965147475 569.6457500140073 1941017.2
2.1760055689939994 569.7788405319166 2193947.8
2.175497215630915 569.9119820444488 1748147.5
2.1749889050582216 570.0451745795023 1930923.8
2.1744806372760728 570.1784181649549 2078807.0
2.1739724122844684 570.3117128287453 2677368.0
2.1734642300834084 570.4450585988317 3057464.8
2.172956090673046 570.5784555031522 2927888.5
2.1724479940533814 570.7119035697058 2906763.5
2.1719399402244144 570.8454028265111 2897357.5
2.1714319291862982 570.9789533015668 3046522.8
2.170923960939033 571.1125550229317 3495044.0
2.1704160354824653 571.2462080187257 2930042.2
2.169908152817055 571.3799123169272 3015179.5
2.1694003129424955 571.5136679457365 3078625.2
2.16889251585894 571.6474749332533 2802068.5
2.168384761566542 571.7813333075976 2185923.5
2.167877050065148 571.9152430969899 1767856.9
2.167369381354911 572.0492043295908 1716657.0
2.166861755435985 572.1832170335811 1680686.9
2.166354172308216 572.3172812372422 1606806.8
2.1658466319717573 572.451396968796 2034543.0
2.1653391344267625 572.585564256484 1898982.5
2.164831679673078 572.719783128649 2029422.8
2.1643242677108576 572.8540536135737 2042298.5
2.1638168985401007 572.9883757396015 1733903.0
2.1633095721608075 573.1227495350961 1861803.1
2.1628022885731313 573.2571750284013 2280550.0
2.162295047777225 573.3916522478811 2498431.8
2.1617878497727827 573.5261812220424 3267745.0
2.1612806945602636 573.6607619792087 3750434.0
2.1607735821393614 573.7953945479278 3928934.8
2.1602665125103826 573.9300789566054 3361779.5
2.159759485673174 574.0648152337892 2673678.0
2.1592525016278885 574.1996034079671 2682927.5
2.1587455603746797 574.3344435076466 3056888.8
2.158238661913241 574.4693355614787 2528965.5
2.157731806244032 574.6042795979309 2393497.0
2.1572249933668997 574.7392756456547 2932872.2
2.156718223281844 574.8743237332815 3160467.2
2.1562114959890177 575.0094238894222 3339972.5
2.1557048114884214 575.1445761427498 3548981.0
2.155198169780208 575.2797805219166 3913800.0
2.1546915708642245 575.4150370556778 4119522.0
2.154185014740624 575.5503457727275 4162809.5
2.153678501409406 575.6857067018217 3911143.5
2.1531720308707247 575.8211198716958 3951709.0
2.1526656031245794 575.9565853111474 4175686.2
2.1521592181709703 576.0921030489947 4431747.0
2.1516528760098974 576.2276731140768 4725674.0
2.151146576641514 576.3632955352128 4973643.0
2.150640320065973 576.4989703412429 4813879.5
2.150134106282968 576.6346975611507 4466021.0
2.149627935292806 576.770477223777 2961907.5
2.1491218070956397 576.9063093580247 3382641.2
2.1486157216911628 577.0421939929407 3414583.0
2.148109679079835 577.1781311573874 3438758.5
2.1476036792613495 577.3141208804539 3878821.5
2.14709772223586 577.450163191127 4246207.5
2.1465918080035196 577.5862581184142 3806027.8
2.146085936564175 577.722405691427 3206017.2
2.1455801079181325 577.8586059391739 2945942.2
2.145074322065239 577.9948588908084 3358710.5
2.144568579005648 578.1311645754226 5560855.0
2.144062878739359 578.267523022171 7796314.5
2.1435572212665255 578.4039342601878 9237887.0
2.143051606586841 578.5403983187529 9499038.0
2.142546034700765 578.6769152269601 7474619.5
2.142040505608145 578.8134850140902 4973028.0
2.141535019309133 578.9501077093626 2986557.5
2.141029575803577 579.0867833421 1918000.8
2.1405241750917825 579.2235119415233 1249042.8
2.1400188171735968 579.360293536998 1100521.4
2.139513502049173 579.4971281578287 1768693.9
2.1390082297183577 579.6340158334239 1993702.6
2.1385030001816108 579.7709565930473 2294535.5
2.1379978134384725 579.907950466234 1902245.0
2.1374926694894025 580.0449974822902 1605728.9
2.1369875683342476 580.1820976707104 1886501.1
2.136482509973161 580.319251060927 2023026.8
2.1359774944059895 580.4564576824774 2168815.2
2.1354725216330395 580.5937175647954 2177304.8
2.1349675916541577 580.7310307374613 2256294.5
2.1344627044694975 580.8683972299934 2042963.6
2.1339578600790587 581.0058170719738 2533374.0
2.1334530584828415 581.1432902930055 3840214.5
2.132948299680999 581.2808169226715 4425367.0
2.132443583673531 581.4183969906185 4657725.5
2.131938910460438 581.5560305265144 4328022.0
2.1314342800417196 581.693717560049 4825674.5
2.1309296924176824 581.8314581208499 6680815.5
2.130425147588173 581.9692522386921 7658183.0
2.1299206455531916 582.1070999433302 8249304.5
2.1294161863128913 582.2450012644991 7755170.5
2.128911769867272 582.3829562319968 5821815.5
2.1284073962164873 582.5209648756012 5157146.5
2.1279030653603836 582.6590272251962 5880622.0
2.1273987772991143 582.7971433106034 7682885.5
2.1268945320326793 582.935313161708 8665779.0
2.126390329561232 583.0735368083753 7625765.0
2.125886169884772 583.2118142805344 4535429.0
2.1253820530032996 583.3501456081361 2151296.2
2.124877978916815 583.4885308211535 1323088.9
2.124373947625624 583.6269699494969 678344.3
2.123869959129421 583.7654630232674 495314.62
2.1233660134283583 583.9040100724613 764794.25
2.122862110522743 584.0426111270554 849656.5
2.1223582504122684 584.1812662172161 874374.7
2.121854433097241 584.319975372964 1087071.0
2.1213506585775077 584.4587386244679 824706.75
2.1208469268532215 584.5975560018343 507851.1
2.1203432379243825 584.736427535234 618110.56
2.119839591791144 584.8753532548179 755613.9
2.1193359884533525 585.0143331908431 645452.2
2.1188324279113147 585.1533673734622 786271.9
2.118328910164724 585.2924558330191 1090766.5
2.11782543521404 585.4315985996685 742761.0
2.117322003058957 585.5707957037987 849923.44
2.11681861369978 585.710047175651 808638.9
2.116315267136357 585.8493530456158 838360.1
2.115811963368841 585.9887133440211 622695.94
2.115308702397385 586.1281281012174 750307.5
2.1148054842216824 586.2675973477045 1178943.9
2.114302308842193 586.4071211137922 1602382.8
2.1137991762586106 586.5466994300252 2887339.0
2.1132960864712413 586.6863323268008 4828491.0
2.1127930394800853 586.8260198346231 7261069.5
2.1122900352849894 586.9657619840616 9471741.0
2.11178707388626 587.1055588055805 10091520.0
2.1112841552837436 587.2454103297939 8085447.5
2.1107812794775938 587.3853165872534 5021631.0
2.1102784464678104 587.5252776085758 3166931.0
2.1097756562545467 587.6652934243574 2808420.5
2.1092729088376494 587.8053640653026 2797693.8
2.108770204217425 587.9454895620103 2695399.0
2.108267542393567 588.0856699452727 2718771.5
2.107764923366535 588.2259052456908 2810204.8
2.107262347136023 588.3661954941024 4043139.0
2.1067598137021837 588.5065407212392 5482514.5
2.1062573230651704 588.6469409578556 5894580.5
2.1057548752249833 588.7873962347716 4924031.0
2.105252470181622 588.9279065828299 4314018.0
2.104750107935087 589.0684720328958 4031421.2
2.1042477884855315 589.2090926158145 3457617.5
2.103745511832955 589.3497683624968 3875492.8
2.103243277977358 589.4904993038763 4813510.0
2.1027410869188934 589.6312854708666 7152504.0
2.1022389386575613 589.7721268944467 9124711.0
2.1017368331933617 589.913023605619 12312600.0
2.1012347705262946 590.053975635408 17233092.0
2.100732750656513 590.1949830148187 19260984.0
2.1002307735840176 590.336045774922 16769392.0
2.099728839308961 590.4771639467681 13314606.0
2.09922694783119 590.6183375615169 8426582.0
2.0987250991508577 590.7595666502647 5245727.0
2.0982232932681177 590.9008512441308 3528996.2
2.0977215301828167 591.042191374344 2903942.2
2.097219809895108 591.1835870720699 2721272.5
2.096718132404838 591.3250383685829 1846305.6
2.0962164977124664 591.4665452950084 1789397.0
2.095714905817687 591.6081078827103 1802135.1
2.0952133567206532 591.7497261629463 1327982.6
2.0947118504213647 591.8914001670407 907647.1
2.0942103869199746 592.0331299262972 785275.1
2.093708966216483 592.1749154720859 1318449.9
2.0932075883110435 592.3167568357574 1572712.8
2.092706253203349 592.4586540488148 1709194.4
2.0922049608938598 592.600607142568 1463912.4
2.091703711382269 592.7426161485675 1228639.1
2.091202504668883 592.8846810982127 959048.9
2.0907013407537023 593.0268020230133 1111506.5
2.090200219636573 593.1689789545461 1376096.0
2.0896991413178023 593.3112119242809 1420826.5
2.0891981057972364 593.4535009638406 1017803.5
2.088697113075182 593.5958461047419 1121068.6
2.0881961631513324 593.7382473786982 1416765.0
2.0876952560259943 593.8807048172728 1323173.9
2.0871943916990143 594.0232184521827 838019.4
2.086693570170699 594.165788315038 1125171.9
2.086192791440895 594.3084144376024 1265646.4
2.0856920555096026 594.4510968516206 1055708.5
2.085191362377128 594.5938355887724 989906.75
2.0846907120431646 594.7366306809365 1854768.5
2.084190104508019 594.8794821598404 2949730.5
2.0836895397716915 595.0223900573226 4669637.0
2.0831890178341816 595.1653544052447 6729243.0
2.0826885386954896 595.3083752354926 9058568.0
2.0821881023557687 595.4514525799319 12617444.0
2.0816877088150187 595.5945864704955 14143290.0
2.081187358073393 595.7377769390964 12012672.0
2.080687050130585 595.8810240178027 8815415.0
2.080186784987055 596.0243277384872 5870342.0
2.0796865626426486 596.1676881332216 3811597.2
2.0791863830973667 596.311105234058 2970883.5
2.0786862463513622 596.4545790730281 2554036.5
2.0781861524046352 596.5981096822311 2189493.8
2.0776861012571857 596.7416970937905 1912941.9
2.077186092909167 596.88534133981 1828802.4
2.0766861273604253 597.0290424525044 1154721.4
2.076186204611268 597.1728004639808 638853.94
2.075686324661694 597.3166154064584 938388.0
2.075186487511551 597.4604873122242 1050706.9
2.074686693160992 597.6044162135014 1389996.5
2.0741869416100167 597.748402142581 1308407.9
2.0736872328587785 597.8924451317339 1234218.9
2.0731875669074307 598.0365452132553 1191396.8
2.0726879437556667 598.1807024195967 876398.75
2.072188363403793 598.3249167830575 737530.0
2.0716888258516564 598.469188336093 1141056.4
2.0711893310995633 598.6135171110509 1166377.1
2.0706898791473605 598.7579031404349 1146823.5
2.070190469995201 598.9023464566854 1149491.2
2.0696911036430854 599.0468470923103 1138778.2
2.069191780091013 599.1914050798424 1837161.9
2.0686924993389844 599.3360204518384 2876799.8
2.0681932613873055 599.480693240791 4051546.5
2.06769406623567 599.6254234793943 4214890.5
2.067194913884385 599.7702112001891 4687106.0
2.0666958043334493 599.91505643583 5464953.0
2.066196737582864 600.0599592189953 7438579.5
2.065697713632628 600.2049195823879 9263794.0
2.0651987324827425 600.3499375587355 9748956.0
2.0646997941335132 600.4950131807008 7682224.0
2.064200898584634 600.6401464811493 5215258.5
2.063702045836411 600.7853374927925 3826826.2
2.063203235888844 600.9305862484559 2420241.2
2.062704468741934 601.0758927809894 1933066.9
2.06220574439568 601.2212571232675 1302541.8
2.0617070628502354 601.3666793081446 1320801.5
2.0612084241056006 601.5121593685444 1012097.8
2.0607098281617753 601.6576973374152 1011445.0
