string
description: px_shifted, calibration parameter: [ 1.31e-02 -2.00e+00  1.38e+03  3.80e+00  2.35e+03  0.00e+00]
fileR_100ms_Fe_S3_x_1_14_binn back: data/NiO_ausfloesung/dark/RZP-structure:___RZP_S3100ms roi list:[0, 1040, 2048, 2048]
nm eV counts/s
2.192805235112707 565.4136127728956 1397497.8
2.1922954696910724 565.5450860677583 1493226.1
2.191785747058297 565.6766094753773 1756970.8
2.1912760672145337 565.8081830229789 1553038.0
2.190766430159783 565.9398067378487 1652952.2
2.1902568358940444 566.0714806472919 1843750.5
2.1897472844173183 566.203204778633 2135125.5
2.189237775729911 566.3349791591369 2034925.1
2.188728309831516 566.4668038162466 2423938.0
2.1882188867222863 566.5986787773057 2413762.0
2.1877095064025287 566.7306040696378 2024397.8
2.1872001688719367 566.8625797207446 1790449.0
2.1866908741308166 566.9946057579888 1727750.2
2.1861816221790153 567.1266822088718 1763250.8
2.185672413016686 567.2588091008353 1985066.4
2.185163246643982 567.3909864613405 2079066.0
2.1846541230607497 567.5232143179478 2227749.0
2.1841450422671427 567.6554926981581 2038107.2
2.183636004263161 567.7878216295314 2192173.0
2.183127009048804 567.9202011396477 1993289.5
2.182618056624379 568.0526312560268 2410259.0
2.1821091469895793 568.1851120063681 2359430.2
2.181600280144711 568.3176434182308 1762494.8
2.1810914560897743 568.4502255192742 1699842.4
2.180582674824616 568.582858337217 2010178.0
2.1800739363495425 568.7155418996781 1756116.9
2.179565240664554 568.8482762343759 1754537.0
2.1790565877694967 568.9810613690893 1896758.0
2.1785479776646777 569.1138973314963 1769858.2
2.1780394103500966 569.2467841493753 1823773.8
2.1775308858256004 569.3797218505648 1874526.9
2.177022404091342 569.5127104628427 1764475.2
2.176513965147475 569.6457500140073 1980040.5
2.1760055689939994 569.7788405319166 2220048.5
2.175497215630915 569.9119820444488 2172135.2
2.1749889050582216 570.0451745795023 1729011.1
2.1744806372760728 570.1784181649549 1851113.5
2.1739724122844684 570.3117128287453 2406984.5
2.1734642300834084 570.4450585988317 2599231.0
2.172956090673046 570.5784555031522 2770689.0
2.1724479940533814 570.7119035697058 2368916.2
2.1719399402244144 570.8454028265111 2042837.0
2.1714319291862982 570.9789533015668 2203213.0
2.170923960939033 571.1125550229317 2387845.2
2.1704160354824653 571.2462080187257 2398267.5
2.169908152817055 571.3799123169272 2458406.2
2.1694003129424955 571.5136679457365 2152366.2
2.16889251585894 571.6474749332533 1878123.1
2.168384761566542 571.7813333075976 1364932.8
2.167877050065148 571.9152430969899 1454592.2
2.167369381354911 572.0492043295908 1607098.6
2.166861755435985 572.1832170335811 1627132.8
2.166354172308216 572.3172812372422 1509692.8
2.1658466319717573 572.451396968796 1538501.9
2.1653391344267625 572.585564256484 1711202.6
2.164831679673078 572.719783128649 1668342.0
2.1643242677108576 572.8540536135737 1899782.5
2.1638168985401007 572.9883757396015 1801625.1
2.1633095721608075 573.1227495350961 1691263.5
2.1628022885731313 573.2571750284013 2310008.0
2.162295047777225 573.3916522478811 3241177.8
2.1617878497727827 573.5261812220424 3369518.8
2.1612806945602636 573.6607619792087 3084726.5
2.1607735821393614 573.7953945479278 2788606.5
2.1602665125103826 573.9300789566054 2401412.2
2.159759485673174 574.0648152337892 2330915.2
2.1592525016278885 574.1996034079671 2391112.0
2.1587455603746797 574.3344435076466 2179142.0
2.158238661913241 574.4693355614787 1984989.4
2.157731806244032 574.6042795979309 2081763.0
2.1572249933668997 574.7392756456547 2145987.8
2.156718223281844 574.8743237332815 2823184.8
2.1562114959890177 575.0094238894222 3099812.5
2.1557048114884214 575.1445761427498 2997947.0
2.155198169780208 575.2797805219166 3122397.5
2.1546915708642245 575.4150370556778 3313383.8
2.154185014740624 575.5503457727275 3274151.5
2.153678501409406 575.6857067018217 3400720.0
2.1531720308707247 575.8211198716958 3686992.0
2.1526656031245794 575.9565853111474 3730738.8
2.1521592181709703 576.0921030489947 3950941.0
2.1516528760098974 576.2276731140768 3734893.5
2.151146576641514 576.3632955352128 3914638.8
2.150640320065973 576.4989703412429 4188301.2
2.150134106282968 576.6346975611507 3738717.0
2.149627935292806 576.770477223777 3015427.2
2.1491218070956397 576.9063093580247 2968456.2
2.1486157216911628 577.0421939929407 3319991.2
2.148109679079835 577.1781311573874 3407509.0
2.1476036792613495 577.3141208804539 3721070.2
2.14709772223586 577.450163191127 3558865.2
2.1465918080035196 577.5862581184142 3330157.2
2.146085936564175 577.722405691427 3080336.0
2.1455801079181325 577.8586059391739 3363157.2
2.145074322065239 577.9948588908084 4325007.5
2.144568579005648 578.1311645754226 6361665.0
2.144062878739359 578.267523022171 7281034.0
2.1435572212665255 578.4039342601878 6419089.5
2.143051606586841 578.5403983187529 5832917.5
2.142546034700765 578.6769152269601 3930410.5
2.142040505608145 578.8134850140902 2407665.5
2.141535019309133 578.9501077093626 1717113.1
2.141029575803577 579.0867833421 1257394.5
2.1405241750917825 579.2235119415233 849310.56
2.1400188171735968 579.360293536998 1349110.6
2.139513502049173 579.4971281578287 1606546.5
2.1390082297183577 579.6340158334239 1470065.1
2.1385030001816108 579.7709565930473 1690115.6
2.1379978134384725 579.907950466234 1749504.9
2.1374926694894025 580.0449974822902 1514523.1
2.1369875683342476 580.1820976707104 1372797.0
2.136482509973161 580.319251060927 1584433.9
2.1359774944059895 580.4564576824774 1520353.8
2.1354725216330395 580.5937175647954 1556886.1
2.1349675916541577 580.7310307374613 1816830.2
2.1344627044694975 580.8683972299934 2220528.5
2.1339578600790587 581.0058170719738 2518561.5
2.1334530584828415 581.1432902930055 2825850.5
2.132948299680999 581.2808169226715 3019743.8
2.132443583673531 581.4183969906185 3319017.2
2.131938910460438 581.5560305265144 3598037.5
2.1314342800417196 581.693717560049 4954375.5
2.1309296924176824 581.8314581208499 6385222.5
2.130425147588173 581.9692522386921 6414011.0
2.1299206455531916 582.1070999433302 6037450.5
2.1294161863128913 582.2450012644991 5682109.0
2.128911769867272 582.3829562319968 5031466.0
2.1284073962164873 582.5209648756012 5482208.0
2.1279030653603836 582.6590272251962 6654814.5
2.1273987772991143 582.7971433106034 6981216.0
2.1268945320326793 582.935313161708 5159603.5
2.126390329561232 583.0735368083753 3880062.0
2.125886169884772 583.2118142805344 2398177.8
2.1253820530032996 583.3501456081361 1333184.0
2.124877978916815 583.4885308211535 1177411.5
2.124373947625624 583.6269699494969 1443558.1
2.123869959129421 583.7654630232674 1072562.4
2.1233660134283583 583.9040100724613 652000.6
2.122862110522743 584.0426111270554 765024.06
2.1223582504122684 584.1812662172161 970492.25
2.121854433097241 584.319975372964 863950.94
2.1213506585775077 584.4587386244679 816097.2
2.1208469268532215 584.5975560018343 584241.4
2.1203432379243825 584.736427535234 767023.44
2.119839591791144 584.8753532548179 685988.9
2.1193359884533525 585.0143331908431 679449.75
2.1188324279113147 585.1533673734622 602085.6
2.118328910164724 585.2924558330191 514317.38
2.11782543521404 585.4315985996685 501621.9
2.117322003058957 585.5707957037987 470254.44
2.11681861369978 585.710047175651 464819.62
