string
description: px_shifted, calibration parameter: [ 1.31e-02 -2.00e+00  1.38e+03  3.80e+00  2.35e+03  0.00e+00]
fileR_100ms_Fe_S3_x_1_6_binn back: data/NiO_ausfloesung/dark/RZP-structure:___RZP_S3100ms roi list:[0, 1040, 2048, 2048]
nm eV counts/s
2.192805235112707 565.4136127728956 1554112.4
2.1922954696910724 565.5450860677583 1328709.9
2.191785747058297 565.6766094753773 1884806.8
2.1912760672145337 565.8081830229789 2090724.9
2.190766430159783 565.9398067378487 1722089.4
2.1902568358940444 566.0714806472919 1735615.6
2.1897472844173183 566.203204778633 1636728.6
2.189237775729911 566.3349791591369 1758368.9
2.188728309831516 566.4668038162466 1672950.2
2.1882188867222863 566.5986787773057 1869981.1
2.1877095064025287 566.7306040696378 1839086.8
2.1872001688719367 566.8625797207446 1821036.2
2.1866908741308166 566.9946057579888 2140330.2
2.1861816221790153 567.1266822088718 2127997.8
2.185672413016686 567.2588091008353 2187984.0
2.185163246643982 567.3909864613405 1687458.9
2.1846541230607497 567.5232143179478 1561046.8
2.1841450422671427 567.6554926981581 1904510.0
2.183636004263161 567.7878216295314 2155505.0
2.183127009048804 567.9202011396477 1733171.8
2.182618056624379 568.0526312560268 1329247.6
2.1821091469895793 568.1851120063681 1276257.8
2.181600280144711 568.3176434182308 1326567.4
2.1810914560897743 568.4502255192742 1482597.4
2.180582674824616 568.582858337217 1356938.1
2.1800739363495425 568.7155418996781 1367323.9
2.179565240664554 568.8482762343759 1632056.8
2.1790565877694967 568.9810613690893 1806745.2
2.1785479776646777 569.1138973314963 1601210.1
2.1780394103500966 569.2467841493753 1194218.0
2.1775308858256004 569.3797218505648 1605457.2
2.177022404091342 569.5127104628427 1893161.1
2.176513965147475 569.6457500140073 1976523.5
2.1760055689939994 569.7788405319166 1884062.6
2.175497215630915 569.9119820444488 1723593.5
2.1749889050582216 570.0451745795023 2120736.8
2.1744806372760728 570.1784181649549 2757136.0
2.1739724122844684 570.3117128287453 2648768.8
2.1734642300834084 570.4450585988317 2590363.0
2.172956090673046 570.5784555031522 2575964.8
2.1724479940533814 570.7119035697058 2676286.5
2.1719399402244144 570.8454028265111 2884413.8
2.1714319291862982 570.9789533015668 2258377.2
2.170923960939033 571.1125550229317 1923993.0
2.1704160354824653 571.2462080187257 1791272.8
2.169908152817055 571.3799123169272 1791492.5
2.1694003129424955 571.5136679457365 1556588.9
2.16889251585894 571.6474749332533 1542792.8
2.168384761566542 571.7813333075976 1364653.1
2.167877050065148 571.9152430969899 1457181.9
2.167369381354911 572.0492043295908 1396112.5
2.166861755435985 572.1832170335811 1752951.9
2.166354172308216 572.3172812372422 1651352.0
2.1658466319717573 572.451396968796 1362445.6
2.1653391344267625 572.585564256484 1206793.0
2.164831679673078 572.719783128649 1186593.5
2.1643242677108576 572.8540536135737 1962105.0
2.1638168985401007 572.9883757396015 2439198.5
2.1633095721608075 573.1227495350961 2324794.2
2.1628022885731313 573.2571750284013 2325557.2
2.162295047777225 573.3916522478811 2654892.8
2.1617878497727827 573.5261812220424 2881086.0
2.1612806945602636 573.6607619792087 2775594.0
2.1607735821393614 573.7953945479278 2251750.2
2.1602665125103826 573.9300789566054 2535869.2
2.159759485673174 574.0648152337892 2496841.8
2.1592525016278885 574.1996034079671 2139998.0
2.1587455603746797 574.3344435076466 2245275.5
2.158238661913241 574.4693355614787 1760322.5
2.157731806244032 574.6042795979309 1890971.5
2.1572249933668997 574.7392756456547 2186340.0
2.156718223281844 574.8743237332815 2728942.5
2.1562114959890177 575.0094238894222 3176461.0
2.1557048114884214 575.1445761427498 3292340.2
2.155198169780208 575.2797805219166 3921081.2
2.1546915708642245 575.4150370556778 3369378.5
2.154185014740624 575.5503457727275 3704570.0
2.153678501409406 575.6857067018217 3524144.0
2.1531720308707247 575.8211198716958 3147768.5
2.1526656031245794 575.9565853111474 3704381.0
2.1521592181709703 576.0921030489947 3764626.5
2.1516528760098974 576.2276731140768 3809347.5
2.151146576641514 576.3632955352128 3241887.0
2.150640320065973 576.4989703412429 2828482.2
2.150134106282968 576.6346975611507 2867901.0
2.149627935292806 576.770477223777 3350882.0
2.1491218070956397 576.9063093580247 3608255.2
2.1486157216911628 577.0421939929407 3217387.2
2.148109679079835 577.1781311573874 3244096.0
2.1476036792613495 577.3141208804539 3052266.5
2.14709772223586 577.450163191127 3019368.5
2.1465918080035196 577.5862581184142 3520007.8
2.146085936564175 577.722405691427 3865574.5
2.1455801079181325 577.8586059391739 4991981.0
2.145074322065239 577.9948588908084 5895730.0
2.144568579005648 578.1311645754226 7092925.0
2.144062878739359 578.267523022171 6934661.0
2.1435572212665255 578.4039342601878 6128260.5
2.143051606586841 578.5403983187529 4410233.5
2.142546034700765 578.6769152269601 2786942.8
2.142040505608145 578.8134850140902 1809471.4
2.141535019309133 578.9501077093626 1082665.8
2.141029575803577 579.0867833421 1004784.1
2.1405241750917825 579.2235119415233 1294206.0
2.1400188171735968 579.360293536998 1350344.8
2.139513502049173 579.4971281578287 1694223.1
2.1390082297183577 579.6340158334239 1799317.2
2.1385030001816108 579.7709565930473 1593963.9
2.1379978134384725 579.907950466234 1005063.6
2.1374926694894025 580.0449974822902 927435.56
2.1369875683342476 580.1820976707104 1178600.4
2.136482509973161 580.319251060927 1211237.8
2.1359774944059895 580.4564576824774 1443810.5
2.1354725216330395 580.5937175647954 1747768.9
2.1349675916541577 580.7310307374613 1965073.9
2.1344627044694975 580.8683972299934 2035105.1
2.1339578600790587 581.0058170719738 2776237.2
2.1334530584828415 581.1432902930055 3316599.0
2.132948299680999 581.2808169226715 4124372.0
2.132443583673531 581.4183969906185 4813491.0
2.131938910460438 581.5560305265144 6079689.0
2.1314342800417196 581.693717560049 6705806.0
2.1309296924176824 581.8314581208499 6197284.0
2.130425147588173 581.9692522386921 5899252.0
2.1299206455531916 582.1070999433302 5092202.0
2.1294161863128913 582.2450012644991 4354374.5
2.128911769867272 582.3829562319968 4544044.5
2.1284073962164873 582.5209648756012 5445189.5
2.1279030653603836 582.6590272251962 5735889.5
2.1273987772991143 582.7971433106034 5525125.0
2.1268945320326793 582.935313161708 4302541.5
2.126390329561232 583.0735368083753 2611816.2
2.125886169884772 583.2118142805344 1590391.8
2.1253820530032996 583.3501456081361 1121739.9
2.124877978916815 583.4885308211535 1090905.4
2.124373947625624 583.6269699494969 1075812.6
2.123869959129421 583.7654630232674 810161.3
2.1233660134283583 583.9040100724613 737206.94
2.122862110522743 584.0426111270554 742051.5
2.1223582504122684 584.1812662172161 1117813.5
2.121854433097241 584.319975372964 784168.8
2.1213506585775077 584.4587386244679 823040.06
2.1208469268532215 584.5975560018343 976634.9
2.1203432379243825 584.736427535234 830337.56
2.119839591791144 584.8753532548179 543602.44
2.1193359884533525 585.0143331908431 586204.06
2.1188324279113147 585.1533673734622 582859.25
2.118328910164724 585.2924558330191 507794.1
2.11782543521404 585.4315985996685 557408.5
2.117322003058957 585.5707957037987 609319.3
2.11681861369978 585.710047175651 453041.88
2.116315267136357 585.8493530456158 663593.5
2.115811963368841 585.9887133440211 1293669.0
2.115308702397385 586.1281281012174 1770629.2
2.1148054842216824 586.2675973477045 2548981.5
2.114302308842193 586.4071211137922 3686594.5
2.1137991762586106 586.5466994300252 5135612.0
2.1132960864712413 586.6863323268008 6215479.0
2.1127930394800853 586.8260198346231 6524764.0
2.1122900352849894 586.9657619840616 5589499.0
2.11178707388626 587.1055588055805 4005923.8
2.1112841552837436 587.2454103297939 3149820.0
2.1107812794775938 587.3853165872534 2827764.0
2.1102784464678104 587.5252776085758 2724828.5
2.1097756562545467 587.6652934243574 2311002.0
2.1092729088376494 587.8053640653026 2125453.5
2.108770204217425 587.9454895620103 2540789.8
2.108267542393567 588.0856699452727 3406428.0
2.107764923366535 588.2259052456908 3561976.2
2.107262347136023 588.3661954941024 3653082.5
2.1067598137021837 588.5065407212392 3625003.5
2.1062573230651704 588.6469409578556 3704237.5
2.1057548752249833 588.7873962347716 3763496.5
2.105252470181622 588.9279065828299 3141152.2
2.104750107935087 589.0684720328958 3199397.8
2.1042477884855315 589.2090926158145 4193185.5
2.103745511832955 589.3497683624968 5476608.0
2.103243277977358 589.4904993038763 8141127.5
2.1027410869188934 589.6312854708666 11744271.0
2.1022389386575613 589.7721268944467 15033314.0
2.1017368331933617 589.913023605619 14952679.0
2.1012347705262946 590.053975635408 13556518.0
2.100732750656513 590.1949830148187 11546081.0
2.1002307735840176 590.336045774922 8152064.0
2.099728839308961 590.4771639467681 5362035.5
2.09922694783119 590.6183375615169 3099475.5
2.0987250991508577 590.7595666502647 2771563.0
2.0982232932681177 590.9008512441308 2799263.8
2.0977215301828167 591.042191374344 2406145.5
2.097219809895108 591.1835870720699 1541371.2
2.096718132404838 591.3250383685829 1326048.9
2.0962164977124664 591.4665452950084 949899.06
2.095714905817687 591.6081078827103 921737.75
2.0952133567206532 591.7497261629463 1322876.0
2.0947118504213647 591.8914001670407 1356776.2
2.0942103869199746 592.0331299262972 1092982.0
2.093708966216483 592.1749154720859 1182739.2
2.0932075883110435 592.3167568357574 1346994.2
2.092706253203349 592.4586540488148 1055394.5
2.0922049608938598 592.600607142568 647309.7
2.091703711382269 592.7426161485675 714582.0
2.091202504668883 592.8846810982127 671427.4
2.0907013407537023 593.0268020230133 959848.8
2.090200219636573 593.1689789545461 733386.75
2.0896991413178023 593.3112119242809 604337.9
2.0891981057972364 593.4535009638406 914720.7
2.088697113075182 593.5958461047419 1106052.1
2.0881961631513324 593.7382473786982 1480830.0
2.0876952560259943 593.8807048172728 1408774.8
2.0871943916990143 594.0232184521827 1064230.4
2.086693570170699 594.165788315038 1193675.0
2.086192791440895 594.3084144376024 1408201.9
2.0856920555096026 594.4510968516206 1679917.0
2.085191362377128 594.5938355887724 2158228.8
2.0846907120431646 594.7366306809365 3285397.2
2.084190104508019 594.8794821598404 5983112.0
2.0836895397716915 595.0223900573226 8064033.0
2.0831890178341816 595.1653544052447 10301546.0
2.0826885386954896 595.3083752354926 11106716.0
2.0821881023557687 595.4514525799319 9455484.0
2.0816877088150187 595.5945864704955 7293930.0
2.081187358073393 595.7377769390964 5625212.5
2.080687050130585 595.8810240178027 3817949.8
2.080186784987055 596.0243277384872 2344847.8
2.0796865626426486 596.1676881332216 2038797.2
2.0791863830973667 596.311105234058 2252830.0
2.0786862463513622 596.4545790730281 2366009.5
2.0781861524046352 596.5981096822311 1750006.9
2.0776861012571857 596.7416970937905 1497577.5
2.077186092909167 596.88534133981 1228720.1
2.0766861273604253 597.0290424525044 1097985.6
2.076186204611268 597.1728004639808 793236.25
2.075686324661694 597.3166154064584 861813.9
2.075186487511551 597.4604873122242 791602.75
2.074686693160992 597.6044162135014 601110.5
2.0741869416100167 597.748402142581 742990.5
2.0736872328587785 597.8924451317339 883458.8
2.0731875669074307 598.0365452132553 890743.6
2.0726879437556667 598.1807024195967 721287.75
2.072188363403793 598.3249167830575 459906.12
2.0716888258516564 598.469188336093 717112.44
2.0711893310995633 598.6135171110509 1186802.6
