string
description: px_shifted, calibration parameter: [ 1.19531225e-04 -2.30194563e-02  6.18194146e+02]
converted file:R_100ms_Fe_S3_x_1_22_binned_y back: data/dark_100msRZP-structure:___RZP_S3100msRoi:[0, 1040, 2048, 2048]
eV counts/s
618.1712462133476 1267949.2
618.1485853507007 1570470.1
618.1261635505048 1552097.8
618.1039808127597 1482689.4
618.0820371374655 1450192.4
618.0603325246223 1446570.0
618.0388669742298 2038332.6
618.0176404862883 1857665.6
617.9966530607976 1642093.8
617.9759046977579 1882473.1
617.955395397169 1839125.1
617.9351251590311 1714550.8
617.9150939833439 1684037.4
617.8953018701078 2037609.2
617.8757488193226 2027431.1
617.8564348309881 1691945.6
617.8373599051046 1483498.2
617.8185240416719 1704239.0
617.7999272406903 1786315.2
617.7815695021593 1915483.5
617.7634508260794 1902233.8
617.7455712124504 2073706.5
617.7279306612722 2096177.5
617.7105291725449 1932978.6
617.6933667462686 1591229.4
617.676443382443 1567780.6
617.6597590810685 1796417.4
617.6433138421447 1885814.4
617.6271076656718 1561403.9
617.6111405516499 1610319.0
617.5954125000789 1598068.2
617.5799235109587 1877944.8
617.5646735842894 2276324.2
617.5496627200711 1950634.2
617.5348909183035 1763785.2
617.520358178987 2009089.8
617.5060645021213 2025361.4
617.4920098877064 2020902.6
617.4781943357425 2562217.5
617.4646178462295 2940747.5
617.4512804191673 2873688.5
617.4381820545561 2609969.0
617.4253227523957 2619179.2
617.4127025126862 2645143.0
617.4003213354276 2769363.8
617.3881792206199 2189329.0
617.3762761682632 2007876.0
617.3646121783572 1973797.4
617.3531872509022 1749273.9
617.342001385898 1482822.5
617.3310545833449 1386043.9
617.3203468432424 1548786.1
617.309878165591 1515850.0
617.2996485503904 1656533.2
617.2896579976408 1729832.8
617.2799065073419 2189003.0
617.270394079494 1737206.0
617.261120714097 1645448.2
617.2520864111508 2145030.5
617.2432911706557 2643537.5
617.2347349926113 2557187.5
617.2264178770179 2774692.0
617.2183398238752 3126152.8
617.2105008331837 3104759.0
617.2029009049428 2963717.0
617.195540039153 2564521.5
617.188418235814 2382197.8
617.1815354949258 2155381.5
617.1748918164886 2225930.2
617.1684872005023 2394816.0
617.1623216469668 2504103.8
617.1563951558823 2674562.0
617.1507077272486 2744892.8
617.1452593610658 3264328.8
617.140050057334 2976007.0
617.1350798160529 3068747.5
617.1303486372229 3523351.2
617.1258565208436 3603479.8
617.1216034669154 3523187.5
617.1175894754379 3448016.0
617.1138145464114 3626836.2
617.1102786798357 3470180.0
617.106981875711 3743672.5
617.1039241340371 3364701.5
617.1011054548142 2828141.2
617.0985258380421 3018805.2
617.0961852837207 3419985.5
617.0940837918505 2938660.2
617.092221362431 3041420.0
617.0905979954625 3121832.5
617.0892136909449 2905004.0
617.0880684488782 3141190.5
617.0871622692623 3162058.0
617.0864951520974 3786954.8
617.0860670973833 5757118.0
617.0858781051202 6418094.0
617.0859281753078 6013344.5
617.0862173079464 5733085.5
617.0867455030359 4789569.0
617.0875127605763 4038007.5
617.0885190805675 2525867.0
617.0897644630096 1660301.2
617.0912489079027 1242342.4
617.0929724152465 1232267.5
617.0949349850415 1680457.4
617.0971366172871 1520246.8
617.0995773119838 1068854.6
617.1022570691313 645686.75
617.1051758887297 1471415.8
617.1083337707789 1895103.8
617.1117307152791 1537626.1
617.1153667222302 1441814.2
617.1192417916321 1303164.5
617.123355923485 1796493.6
617.1277091177888 2153142.8
617.1323013745433 2885135.2
