string
description: px_shifted, calibration parameter: [ 1.19531225e-04 -2.30194563e-02  6.18194146e+02]
converted file:R_100ms_Fe_S3_x_2_21_binned_y back: data/dark_100msRZP-structure:___RZP_S3100msRoi:[0, 1040, 2048, 2048]
eV counts/s
618.1712462133476 2039765.6
618.1485853507007 1894653.9
618.1261635505048 2221317.2
618.1039808127597 2275713.2
618.0820371374655 2419406.2
618.0603325246223 2471866.8
618.0388669742298 2516919.8
618.0176404862883 2519048.5
617.9966530607976 1892247.8
617.9759046977579 1599658.5
617.955395397169 1797982.0
617.9351251590311 2399120.2
617.9150939833439 2793396.0
617.8953018701078 2410373.2
617.8757488193226 2294317.0
617.8564348309881 1700713.5
617.8373599051046 1944934.9
617.8185240416719 2534420.2
617.7999272406903 2921967.5
617.7815695021593 2639741.0
617.7634508260794 2256741.2
617.7455712124504 2361181.5
617.7279306612722 2538308.5
617.7105291725449 2701995.2
617.6933667462686 2616237.0
617.676443382443 2648144.5
617.6597590810685 2322747.0
617.6433138421447 2174314.8
617.6271076656718 2476880.5
617.6111405516499 2502193.5
617.5954125000789 2590179.0
617.5799235109587 2642660.0
617.5646735842894 2705628.8
617.5496627200711 3066943.8
617.5348909183035 2823015.2
617.520358178987 2652479.5
617.5060645021213 2718017.0
617.4920098877064 2609765.5
617.4781943357425 3027203.8
617.4646178462295 3203302.0
617.4512804191673 3231327.2
617.4381820545561 3078898.5
617.4253227523957 3212066.5
617.4127025126862 2920620.2
617.4003213354276 2972647.0
617.3881792206199 2878277.5
617.3762761682632 2956378.5
617.3646121783572 2817152.2
617.3531872509022 2519647.8
617.342001385898 2582343.5
617.3310545833449 2664463.0
617.3203468432424 2258089.8
617.309878165591 2819014.5
617.2996485503904 2970780.2
617.2896579976408 2929936.2
617.2799065073419 2523965.8
617.270394079494 2229683.0
617.261120714097 2564546.5
617.2520864111508 3074667.0
617.2432911706557 3559466.5
617.2347349926113 3789542.5
617.2264178770179 4046972.5
617.2183398238752 4168404.5
617.2105008331837 4106625.2
617.2029009049428 4021844.8
617.195540039153 4150609.5
617.188418235814 3581207.0
617.1815354949258 2756321.2
617.1748918164886 2248583.2
617.1684872005023 2637409.0
617.1623216469668 2920777.5
617.1563951558823 2948751.2
617.1507077272486 3155238.0
617.1452593610658 3357689.5
617.140050057334 3920621.5
617.1350798160529 3801375.0
617.1303486372229 4261504.0
