string
description: px_shifted, calibration parameter: [ 1.19531225e-04 -2.30194563e-02  6.18194146e+02]
converted file:R_100ms_Fe_S3_x_1_44_binned_y back: data/dark_100msRZP-structure:___RZP_S3100msRoi:[0, 1040, 2048, 2048]
eV counts/s
618.1712462133476 1911659.2
618.1485853507007 1793318.9
618.1261635505048 1815026.0
618.1039808127597 1778374.5
618.0820371374655 2304507.0
618.0603325246223 2661064.8
618.0388669742298 2501225.2
618.0176404862883 2162610.2
617.9966530607976 2026888.5
617.9759046977579 2626280.0
617.955395397169 2435869.2
617.9351251590311 1709129.8
617.9150939833439 1856922.0
617.8953018701078 1991150.2
617.8757488193226 1749542.0
617.8564348309881 1811434.4
617.8373599051046 2387828.0
617.8185240416719 2321162.2
617.7999272406903 2373136.0
617.7815695021593 2532800.2
617.7634508260794 2730967.0
617.7455712124504 3008180.2
617.7279306612722 2859854.0
617.7105291725449 2700062.2
617.6933667462686 1887418.2
617.676443382443 1978387.8
617.6597590810685 1887994.4
617.6433138421447 1662323.8
617.6271076656718 1768265.0
617.6111405516499 1961716.0
617.5954125000789 1738767.8
617.5799235109587 1725878.6
617.5646735842894 2298029.8
617.5496627200711 2355691.5
617.5348909183035 2431408.8
617.520358178987 2018164.0
617.5060645021213 1922514.5
617.4920098877064 2105929.5
617.4781943357425 2173327.5
617.4646178462295 2736294.5
617.4512804191673 3250954.5
617.4381820545561 3271232.0
617.4253227523957 3377197.2
617.4127025126862 2928717.8
617.4003213354276 2459305.5
617.3881792206199 2804709.8
617.3762761682632 2919537.0
617.3646121783572 2533887.0
617.3531872509022 2156858.5
617.342001385898 1908147.6
617.3310545833449 2019623.8
617.3203468432424 1880215.0
617.309878165591 1967761.0
617.2996485503904 2070268.2
617.2896579976408 1990886.2
617.2799065073419 1752397.6
617.270394079494 1779544.2
617.261120714097 2069372.2
617.2520864111508 1918293.9
617.2432911706557 1921595.8
617.2347349926113 2228221.0
617.2264178770179 2559246.5
617.2183398238752 2957923.0
617.2105008331837 3343152.5
617.2029009049428 3879444.5
617.195540039153 3647816.5
617.188418235814 3024494.0
617.1815354949258 2607557.8
617.1748918164886 1955148.6
617.1684872005023 2207620.5
617.1623216469668 2395383.0
617.1563951558823 2774999.8
617.1507077272486 3090827.0
617.1452593610658 2858270.5
617.140050057334 3388057.5
617.1350798160529 3667450.5
617.1303486372229 4148641.0
617.1258565208436 3970846.2
617.1216034669154 3952773.8
617.1175894754379 3807892.5
617.1138145464114 3641602.8
617.1102786798357 3971567.0
617.106981875711 3810507.0
617.1039241340371 3668254.8
617.1011054548142 3524571.2
617.0985258380421 3752317.8
617.0961852837207 3624187.5
617.0940837918505 3675956.5
617.092221362431 3801634.5
617.0905979954625 3508760.0
617.0892136909449 3950762.5
617.0880684488782 3941601.0
617.0871622692623 3892001.2
617.0864951520974 4216824.5
617.0860670973833 4918360.5
617.0858781051202 5568058.0
617.0859281753078 6355655.5
617.0862173079464 6972214.0
617.0867455030359 7787586.0
617.0875127605763 7068058.0
617.0885190805675 4853485.5
617.0897644630096 3054014.0
617.0912489079027 1952756.9
617.0929724152465 1437709.2
617.0949349850415 1432024.4
617.0971366172871 1252285.8
617.0995773119838 1583418.9
617.1022570691313 2039206.9
617.1051758887297 2043589.8
617.1083337707789 1930461.2
617.1117307152791 1434222.8
617.1153667222302 1481427.2
617.1192417916321 1872478.0
617.123355923485 1906586.8
617.1277091177888 2282906.5
617.1323013745433 1775465.2
617.1371326937488 2295384.8
617.1422030754052 2911092.2
617.1475125195125 3139188.0
617.1530610260706 3846436.2
617.1588485950797 4441735.5
617.1648752265397 5456498.0
617.1711409204505 5452377.5
617.1776456768123 6564894.0
617.1843894956249 6965209.0
617.1913723768885 7032549.5
617.1985943206029 7352760.5
617.2060553267681 6654380.0
617.2137553953843 6654098.0
617.2216945264513 7282971.0
617.2298727199694 6825878.0
617.2382899759382 6440207.0
617.246946294358 4397116.0
617.2558416752286 2967883.8
617.2649761185502 2496622.2
617.2743496243226 1973748.5
617.2839621925459 1187181.8
617.29381382322 1116857.8
617.3039045163453 1223566.0
617.3142342719211 933182.0
617.3248030899481 816840.94
617.3356109704258 870660.3
617.3466579133545 1010857.0
617.357943918734 771802.9
617.3694689865644 975918.1
617.3812331168458 821252.5
617.3932363095779 890416.94
617.4054785647611 517182.8
617.417959882395 700474.25
617.43068026248 834641.3
617.4436397050157 661672.56
617.4568382100024 466666.75
617.47027577744 1019937.4
617.4839524073284 1141448.1
617.4978680996677 1479392.6
617.512022854458 1920875.1
617.526416671699 3587229.8
617.5410495513911 5348059.5
617.555921493534 6281440.5
617.5710324981277 6761935.5
617.5863825651725 6490717.5
617.601971694668 6368779.5
617.6177998866144 5334044.0
617.6338671410118 4123361.2
617.6501734578601 3325217.0
617.6667188371591 2996013.8
617.6835032789093 2678512.5
617.70052678311 2871953.5
617.7177893497619 3502446.0
617.7352909788646 3520687.2
617.7530316704182 4041484.8
617.7710114244226 4402974.0
617.7892302408779 4041028.0
617.8076881197842 4084293.5
617.8263850611413 4146167.8
617.8453210649494 4052353.0
617.8644961312083 4218946.0
617.8839102599181 5626864.0
617.9035634510788 6881787.0
617.9234557046905 9059822.0
617.9435870207528 11620450.0
617.9639573992663 13843974.0
617.9845668402305 14318599.0
618.0054153436457 13062554.0
618.0265029095117 11325211.0
618.0478295378288 8788388.0
618.0693952285965 6144679.0
618.0911999818152 4603591.0
618.1132437974848 3333898.8
618.1355266756052 2896747.5
618.1580486161766 2216109.5
618.180809619199 2062297.6
618.2038096846721 1561347.0
618.2270488125961 1622196.5
618.2505270029711 1616785.0
618.2742442557969 1814124.4
618.2982005710737 1567292.4
618.3223959488013 1475291.8
618.3468303889798 1298022.1
618.3715038916091 1174263.6
618.3964164566895 1188433.9
618.4215680842207 926844.25
618.4469587742026 942146.8
618.4725885266356 1286227.8
618.4984573415195 1347654.8
618.5245652188543 1152908.0
618.5509121586398 1223489.4
618.5774981608764 1487407.8
618.6043232255638 1276064.9
618.6313873527021 1059403.2
618.6586905422912 1354790.6
618.6862327943314 1916033.1
618.7140141088223 2021449.0
618.7420344857642 2129325.0
618.7702939251569 3551872.0
618.7987924270005 4489478.0
618.827529991295 5784282.0
618.8565066180404 7325140.0
618.8857223072368 8680965.0
618.915177058884 9750984.0
618.944870872982 10794038.0
618.974803749531 9325379.0
619.004975688531 7640877.0
619.0353866899817 5556563.0
619.0660367538834 3429521.5
619.0969258802359 2509540.5
619.1280540690393 2263946.5
619.1594213202936 2426493.5
619.1910276339989 1878063.5
619.2228730101549 1878138.8
619.2549574487618 2061573.2
619.2872809498198 1361922.5
619.3198435133286 1259490.4
619.3526451392883 1195730.5
619.3856858276988 1244588.2
619.4189655785602 1000662.5
619.4524843918725 784600.75
619.4862422676358 818389.75
619.5202392058499 1223620.8
619.5544752065149 1357300.2
619.5889502696308 1332609.0
619.6236643951976 840999.25
619.6586175832152 683848.75
619.6938098336839 1407784.8
619.7292411466033 1842198.5
619.7649115219735 2015672.5
619.8008209597948 2509380.0
619.8369694600669 3043384.5
619.8733570227901 4205256.0
619.9099836479638 5182425.5
619.9468493355887 4943530.0
619.9839540856643 5710039.5
620.0212978981909 6856323.0
620.0588807731684 8276965.0
620.0967027105968 7543785.0
620.134763710476 6074530.5
620.1730637728062 4308672.5
620.2116028975872 3271398.0
620.2503810848191 2182842.0
620.2893983345019 1529497.8
620.3286546466355 1304981.5
620.3681500212202 959670.94
620.4078844582556 1075790.5
620.447857957742 1100112.9
620.4880705196792 1173254.9
620.5285221440674 1364643.5
620.5692128309064 1180748.6
620.6101425801965 931347.44
620.6513113919372 743352.9
620.692719266129 887319.9
620.7343662027715 878607.0
620.7762522018651 936580.1
620.8183772634094 822509.75
620.8607413874046 626317.1
620.9033445738509 748108.0
620.9461868227478 923667.2
620.9892681340958 703814.3
621.0325885078946 1139625.0
621.0761479441444 1100627.2
621.1199464428449 1025657.0
621.1639840039965 1032744.9
621.2082606275989 1053528.4
621.2527763136521 1220120.2
621.2975310621563 982094.0
621.3425248731114 1135150.2
621.3877577465173 1194079.0
621.4332296823742 1016667.9
621.478940680682 1106633.2
621.5248907414405 1278535.1
621.5710798646501 1325635.6
621.6175080503104 1169599.8
621.6641752984218 1420766.4
621.7110816089839 959828.25
621.758226981997 768047.9
621.8056114174609 956419.75
621.8532349153759 967196.0
621.9010974757415 939663.75
621.9491990985582 1301989.8
621.9975397838257 1781586.9
622.0461195315442 1861919.5
622.0949383417135 1331613.6
622.1439962143336 1294420.1
622.1932931494047 1224396.1
622.2428291469266 1396968.6
622.2926042068996 1569357.2
622.3426183293233 1641987.2
622.392871514198 1813822.0
622.4433637615234 1703921.1
622.4940950713 1512383.1
622.5450654435272 1628319.9
622.5962748782055 1444965.0
622.6477233753345 1545400.6
622.6994109349146 1437515.0
622.7513375569454 1681455.2
622.8035032414273 1465932.0
622.8559079883598 1482001.9
622.9085517977434 1414961.1
622.9614346695778 1845637.2
623.0145566038631 2057102.4
623.0679176005993 1696822.2
623.1215176597865 1679563.6
623.1753567814245 2215204.5
623.2294349655133 2165243.2
623.2837522120532 1793753.1
623.3383085210438 1634254.5
623.3931038924854 1554744.8
623.4481383263778 1870773.8
623.5034118227212 2768378.5
623.5589243815153 3545019.5
623.6146760027606 4044802.8
623.6706666864566 4672271.0
623.7268964326033 5408859.0
623.7833652412012 6234997.5
623.8400731122499 6606045.5
623.8970200457495 5749129.5
623.9542060416999 4326281.0
624.0116311001013 3581006.5
624.0692952209534 3015440.0
624.1271984042567 2606628.2
624.1853406500106 2147784.5
624.2437219582156 1837173.0
624.3023423288714 1756912.4
624.3612017619781 1582897.5
624.4203002575357 1581741.4
624.4796378155443 1764748.0
624.5392144360035 1315165.5
624.5990301189137 1448644.2
624.659084864275 1326948.5
624.7193786720869 1479378.8
624.7799115423499 1237222.4
624.8406834750637 1095401.8
624.9016944702284 868191.25
624.962944527844 929793.0
625.0244336479105 897750.6
625.0861618304278 961645.9
625.1481290753961 1122130.4
625.2103353828153 1426833.9
625.2727807526853 1545542.6
625.3354651850062 1915351.4
625.398388679778 2120007.5
625.4615512370008 2020211.8
625.5249528566744 1959716.9
625.5885935387989 2154603.8
625.6524732833743 2043924.4
625.7165920904006 1988367.6
625.7809499598777 2387288.5
625.8455468918058 2926840.0
