string
description: px_shifted, calibration parameter: [ 1.19531225e-04 -2.30194563e-02  6.18194146e+02]
converted file:R_100ms_Fe_S3_x_2_18_binned_y back: data/dark_100msRZP-structure:___RZP_S3100msRoi:[0, 1040, 2048, 2048]
eV counts/s
618.1712462133476 1278694.9
618.1485853507007 1240676.5
618.1261635505048 1407172.6
618.1039808127597 1594655.2
618.0820371374655 1969198.6
618.0603325246223 1823929.0
618.0388669742298 1734090.1
618.0176404862883 1534847.5
617.9966530607976 1891699.4
617.9759046977579 2054102.4
617.955395397169 1695590.2
617.9351251590311 1332353.2
617.9150939833439 1451886.0
617.8953018701078 1564373.8
617.8757488193226 1855503.5
617.8564348309881 2047744.9
617.8373599051046 2209440.5
617.8185240416719 2203506.5
617.7999272406903 2153280.5
617.7815695021593 1802610.8
617.7634508260794 1837596.5
617.7455712124504 1393178.2
617.7279306612722 1480939.4
617.7105291725449 1418024.4
617.6933667462686 1451943.5
617.676443382443 1444233.8
617.6597590810685 1507695.6
617.6433138421447 2072887.5
617.6271076656718 1772058.9
617.6111405516499 1718379.8
617.5954125000789 1522510.2
617.5799235109587 1712007.6
617.5646735842894 2021334.0
617.5496627200711 1840404.9
617.5348909183035 1805809.8
617.520358178987 1674597.6
617.5060645021213 1592005.2
617.4920098877064 2156364.5
617.4781943357425 1956624.9
617.4646178462295 2208076.5
617.4512804191673 2429699.5
617.4381820545561 2297855.0
617.4253227523957 2156481.2
617.4127025126862 2147334.2
617.4003213354276 2469587.0
617.3881792206199 2393467.2
617.3762761682632 1831717.6
617.3646121783572 1859694.0
617.3531872509022 1715744.0
617.342001385898 1429020.6
617.3310545833449 1071989.0
617.3203468432424 1254025.8
617.309878165591 1310578.6
617.2996485503904 1486613.9
617.2896579976408 1663173.1
617.2799065073419 2120504.0
617.270394079494 2098016.0
617.261120714097 1925340.0
617.2520864111508 2039494.9
617.2432911706557 2586054.0
617.2347349926113 2199612.2
617.2264178770179 2292895.0
617.2183398238752 2585025.2
617.2105008331837 2829083.5
617.2029009049428 2250169.0
617.195540039153 1882217.0
617.188418235814 2425502.0
617.1815354949258 2362793.0
617.1748918164886 2277261.0
617.1684872005023 2038235.8
617.1623216469668 2276341.0
617.1563951558823 2168628.2
617.1507077272486 2149151.5
617.1452593610658 2230590.2
617.140050057334 2469916.2
617.1350798160529 2738883.8
617.1303486372229 3129552.5
617.1258565208436 3945234.8
617.1216034669154 4470545.0
617.1175894754379 3865496.2
617.1138145464114 3386976.0
617.1102786798357 3036132.0
617.106981875711 3510738.5
617.1039241340371 3255508.0
617.1011054548142 3277426.5
617.0985258380421 3055044.5
617.0961852837207 2940769.5
617.0940837918505 2849685.0
617.092221362431 2482052.8
617.0905979954625 2556080.5
617.0892136909449 2982915.2
617.0880684488782 2921575.5
617.0871622692623 2761001.0
617.0864951520974 3115728.8
617.0860670973833 3370613.8
617.0858781051202 4757714.0
617.0859281753078 5248789.5
617.0862173079464 5142005.5
617.0867455030359 4683534.5
617.0875127605763 3704899.8
617.0885190805675 2812415.5
617.0897644630096 2080914.4
617.0912489079027 1575665.8
617.0929724152465 1423598.6
617.0949349850415 1085077.9
617.0971366172871 1132711.5
617.0995773119838 1387670.0
617.1022570691313 1344262.5
617.1051758887297 1304137.2
617.1083337707789 1333726.8
617.1117307152791 1233486.0
617.1153667222302 1244623.6
617.1192417916321 807016.25
617.123355923485 1022935.06
617.1277091177888 1790382.2
617.1323013745433 2066126.1
617.1371326937488 2281595.5
617.1422030754052 2473364.0
617.1475125195125 3283294.8
617.1530610260706 3539150.5
617.1588485950797 3742786.0
617.1648752265397 4386252.5
617.1711409204505 4924234.5
617.1776456768123 4831124.5
617.1843894956249 5060065.0
617.1913723768885 5122805.5
617.1985943206029 4690865.5
617.2060553267681 4270769.5
617.2137553953843 4563847.0
617.2216945264513 4360876.0
617.2298727199694 4389705.0
617.2382899759382 4229722.5
617.246946294358 3341470.0
617.2558416752286 2349810.2
617.2649761185502 1603658.8
617.2743496243226 1223826.0
617.2839621925459 1192290.5
617.29381382322 1207312.5
617.3039045163453 1142801.1
617.3142342719211 918916.6
617.3248030899481 681253.06
617.3356109704258 594059.0
617.3466579133545 675102.5
617.357943918734 839666.6
617.3694689865644 469092.8
617.3812331168458 600074.25
617.3932363095779 916321.3
617.4054785647611 828172.56
617.417959882395 578587.1
617.43068026248 820906.5
617.4436397050157 886080.1
617.4568382100024 737452.0
617.47027577744 931425.0
617.4839524073284 1276578.4
617.4978680996677 1919619.0
617.512022854458 3012418.0
617.526416671699 4257767.0
617.5410495513911 4691805.5
617.555921493534 5103841.0
617.5710324981277 4658675.0
617.5863825651725 4030050.5
617.601971694668 3464970.5
617.6177998866144 3500592.0
617.6338671410118 3070062.0
617.6501734578601 2479452.2
617.6667188371591 2671776.5
617.6835032789093 2629797.2
617.70052678311 2859832.2
617.7177893497619 2974782.8
617.7352909788646 2681660.0
617.7530316704182 3366344.0
617.7710114244226 3689438.5
617.7892302408779 3631865.0
617.8076881197842 3301186.2
617.8263850611413 3400774.8
617.8453210649494 3450258.0
617.8644961312083 4185426.0
617.8839102599181 5484557.0
617.9035634510788 6603335.5
617.9234557046905 7917822.5
617.9435870207528 10126426.0
617.9639573992663 11315148.0
617.9845668402305 11383355.0
618.0054153436457 10671552.0
618.0265029095117 9823491.0
618.0478295378288 7665908.0
618.0693952285965 5074892.0
618.0911999818152 4119937.0
618.1132437974848 3613455.2
618.1355266756052 2855353.8
618.1580486161766 2365305.2
618.180809619199 2045085.2
618.2038096846721 1941734.8
618.2270488125961 1096132.9
618.2505270029711 1063911.5
618.2742442557969 1079022.4
618.2982005710737 930133.5
618.3223959488013 964063.9
618.3468303889798 803574.5
618.3715038916091 582827.0
618.3964164566895 522378.72
618.4215680842207 642905.1
618.4469587742026 907498.4
618.4725885266356 717109.75
618.4984573415195 712957.4
618.5245652188543 911425.3
618.5509121586398 1347013.2
618.5774981608764 1301342.8
618.6043232255638 1110134.5
618.6313873527021 1039819.6
618.6586905422912 1069624.5
618.6862327943314 1359691.0
618.7140141088223 1886949.0
618.7420344857642 1979044.0
618.7702939251569 2123547.2
618.7987924270005 3695622.0
618.827529991295 5165833.0
618.8565066180404 6664660.5
618.8857223072368 7910556.0
618.915177058884 8079125.0
618.944870872982 7826359.5
618.974803749531 7199404.0
619.004975688531 5631854.5
619.0353866899817 4644164.5
619.0660367538834 3787649.8
619.0969258802359 3214214.8
619.1280540690393 2635808.0
619.1594213202936 1976993.0
619.1910276339989 1396332.8
619.2228730101549 1218919.1
619.2549574487618 1324249.8
619.2872809498198 1130438.5
619.3198435133286 1159662.6
619.3526451392883 814961.25
619.3856858276988 820229.75
619.4189655785602 648069.44
619.4524843918725 746580.0
619.4862422676358 815519.4
619.5202392058499 761339.4
619.5544752065149 752098.9
619.5889502696308 1008435.06
619.6236643951976 824388.1
619.6586175832152 982012.6
619.6938098336839 1093609.8
619.7292411466033 1169831.2
619.7649115219735 1288644.0
619.8008209597948 1973175.6
619.8369694600669 2773127.5
619.8733570227901 3272862.0
619.9099836479638 4209222.5
619.9468493355887 4789740.5
619.9839540856643 5565816.0
620.0212978981909 5991422.0
620.0588807731684 5585546.0
620.0967027105968 4649150.0
620.134763710476 3486212.0
620.1730637728062 2724889.0
620.2116028975872 2208301.5
620.2503810848191 1890450.6
620.2893983345019 1642601.2
620.3286546466355 1344491.9
620.3681500212202 808584.94
620.4078844582556 752542.9
620.447857957742 861768.4
620.4880705196792 690738.06
620.5285221440674 656463.06
620.5692128309064 784569.9
620.6101425801965 598387.06
620.6513113919372 653540.25
620.692719266129 768819.94
620.7343662027715 853887.5
620.7762522018651 807118.0
620.8183772634094 603867.2
620.8607413874046 555114.1
620.9033445738509 808995.6
620.9461868227478 699896.94
620.9892681340958 705958.5
621.0325885078946 754494.44
621.0761479441444 734628.6
621.1199464428449 496860.9
621.1639840039965 481392.8
621.2082606275989 765551.1
621.2527763136521 1163538.6
621.2975310621563 1382538.2
621.3425248731114 1120053.0
621.3877577465173 987096.9
621.4332296823742 1057334.9
621.478940680682 954969.0
621.5248907414405 1097857.0
621.5710798646501 826959.9
