string
description: px_shifted, calibration parameter: [ 1.19531225e-04 -2.30194563e-02  6.18194146e+02]
converted file:R_100ms_Fe_S3_x_1_2_binned_y back: data/dark_100msRZP-structure:___RZP_S3100msRoi:[0, 1040, 2048, 2048]
eV counts/s
618.1712462133476 1449854.4
618.1485853507007 1453613.9
618.1261635505048 1601750.8
618.1039808127597 1673626.5
618.0820371374655 2185909.5
618.0603325246223 2076878.9
618.0388669742298 1975356.0
618.0176404862883 2346221.5
617.9966530607976 2575808.2
617.9759046977579 2343323.5
617.955395397169 2084565.0
617.9351251590311 1880888.2
617.9150939833439 1872159.0
617.8953018701078 2266770.2
617.8757488193226 2432630.5
617.8564348309881 2171776.2
617.8373599051046 2036522.0
617.8185240416719 2313309.0
617.7999272406903 2873926.0
617.7815695021593 2696694.0
617.7634508260794 2552589.0
617.7455712124504 2295473.5
617.7279306612722 2028564.9
617.7105291725449 2025510.8
617.6933667462686 2049426.8
617.676443382443 1840149.2
617.6597590810685 1761921.1
617.6433138421447 1811286.2
617.6271076656718 1801508.2
617.6111405516499 1547159.4
617.5954125000789 1598324.4
617.5799235109587 2094053.1
617.5646735842894 2153054.0
617.5496627200711 2034816.5
617.5348909183035 2261259.8
617.520358178987 2042218.6
617.5060645021213 2203428.8
617.4920098877064 2485641.0
617.4781943357425 2287189.5
617.4646178462295 2195343.8
617.4512804191673 2432365.0
617.4381820545561 2642599.5
617.4253227523957 2360399.0
617.4127025126862 2633755.0
617.4003213354276 3020843.0
617.3881792206199 2515483.0
617.3762761682632 2201536.5
617.3646121783572 1821979.8
617.3531872509022 1456830.1
617.342001385898 1677572.4
617.3310545833449 1644144.0
617.3203468432424 1912268.2
617.309878165591 2123159.0
617.2996485503904 1586217.6
617.2896579976408 1597163.8
617.2799065073419 1889374.0
617.270394079494 1802560.6
617.261120714097 1733738.9
617.2520864111508 2023786.2
617.2432911706557 1798807.4
617.2347349926113 1993184.2
617.2264178770179 2862455.0
617.2183398238752 3268382.5
617.2105008331837 3161165.5
617.2029009049428 2927398.0
617.195540039153 2565146.5
617.188418235814 2567224.5
617.1815354949258 2610452.0
617.1748918164886 2710123.8
617.1684872005023 1950718.0
617.1623216469668 1949670.5
617.1563951558823 2305668.0
617.1507077272486 2189479.0
617.1452593610658 2125932.2
617.140050057334 2649892.8
617.1350798160529 3345331.0
617.1303486372229 4162350.0
617.1258565208436 4061048.0
617.1216034669154 4204756.0
617.1175894754379 3441310.5
617.1138145464114 3512291.0
617.1102786798357 3905894.5
617.106981875711 4092254.5
617.1039241340371 4146202.5
617.1011054548142 3821763.5
617.0985258380421 3709477.5
617.0961852837207 2745247.0
617.0940837918505 2234899.2
617.092221362431 2793924.0
617.0905979954625 4060668.5
617.0892136909449 4113027.0
617.0880684488782 3867026.5
617.0871622692623 3578515.5
617.0864951520974 2812690.0
617.0860670973833 3062224.5
617.0858781051202 4335911.0
617.0859281753078 6272238.0
617.0862173079464 7876631.0
617.0867455030359 8559166.0
617.0875127605763 6058511.0
617.0885190805675 3905168.8
617.0897644630096 2456003.2
617.0912489079027 2150906.0
617.0929724152465 1742561.4
617.0949349850415 1159277.4
617.0971366172871 1030762.6
617.0995773119838 1167197.6
617.1022570691313 1216540.0
617.1051758887297 1263533.1
617.1083337707789 1375805.8
617.1117307152791 1732308.9
617.1153667222302 1822877.5
617.1192417916321 1694561.0
617.123355923485 1781120.2
617.1277091177888 1773972.6
617.1323013745433 1655437.2
617.1371326937488 1988317.6
617.1422030754052 3168077.0
617.1475125195125 4289228.5
617.1530610260706 4497410.0
617.1588485950797 4514244.0
617.1648752265397 4449809.0
617.1711409204505 5024870.5
617.1776456768123 6523360.5
617.1843894956249 6659763.0
617.1913723768885 5772164.0
617.1985943206029 4453670.0
617.2060553267681 4412384.5
617.2137553953843 5688602.5
617.2216945264513 6972469.0
617.2298727199694 7112735.5
617.2382899759382 5771224.5
617.246946294358 3687025.5
617.2558416752286 2119965.8
617.2649761185502 1345567.4
617.2743496243226 1025546.94
617.2839621925459 966335.56
617.29381382322 645464.7
617.3039045163453 1056462.1
617.3142342719211 1035029.94
617.3248030899481 799889.44
617.3356109704258 582448.75
617.3466579133545 444347.5
617.357943918734 576022.0
617.3694689865644 707160.75
617.3812331168458 764190.3
617.3932363095779 636566.5
617.4054785647611 710222.9
617.417959882395 644198.9
617.43068026248 566732.6
617.4436397050157 839436.6
617.4568382100024 664893.1
617.47027577744 781043.9
617.4839524073284 1125231.8
617.4978680996677 1430862.2
617.512022854458 1836405.8
617.526416671699 2469726.0
617.5410495513911 3769791.0
617.555921493534 5433933.0
617.5710324981277 7061500.0
617.5863825651725 7337398.0
617.601971694668 6155772.5
617.6177998866144 4026599.5
617.6338671410118 2891736.5
617.6501734578601 2256154.8
617.6667188371591 2239609.5
617.6835032789093 2779132.0
617.70052678311 2857359.5
617.7177893497619 3035097.0
617.7352909788646 3059382.5
617.7530316704182 3780882.5
617.7710114244226 4711665.5
617.7892302408779 4755665.5
617.8076881197842 3341267.8
617.8263850611413 2394271.5
617.8453210649494 2720074.0
617.8644961312083 3479039.5
617.8839102599181 5069642.0
617.9035634510788 6607714.0
617.9234557046905 9225631.0
617.9435870207528 12041062.0
617.9639573992663 14654874.0
617.9845668402305 15651332.0
618.0054153436457 14677319.0
618.0265029095117 10826941.0
618.0478295378288 7131792.5
618.0693952285965 4789934.0
618.0911999818152 3780409.0
618.1132437974848 3022757.5
618.1355266756052 2438155.5
618.1580486161766 1777634.9
618.180809619199 1295189.8
618.2038096846721 1283639.5
618.2270488125961 1354220.2
618.2505270029711 1090599.2
618.2742442557969 1042836.9
618.2982005710737 1283587.4
618.3223959488013 1472646.2
618.3468303889798 1500796.0
618.3715038916091 1569384.8
618.3964164566895 1212772.8
618.4215680842207 1194871.6
618.4469587742026 801563.2
618.4725885266356 680484.0
618.4984573415195 675414.1
618.5245652188543 1032024.9
618.5509121586398 949726.2
618.5774981608764 1056098.4
618.6043232255638 1328224.8
618.6313873527021 1734817.6
618.6586905422912 1757290.0
618.6862327943314 1854337.2
618.7140141088223 1596225.1
618.7420344857642 2143862.0
618.7702939251569 2253189.8
618.7987924270005 3058186.2
618.827529991295 4384557.5
618.8565066180404 6313644.5
618.8857223072368 9260403.0
618.915177058884 12274051.0
618.944870872982 11941345.0
618.974803749531 10353675.0
619.004975688531 7646837.0
619.0353866899817 4703554.0
619.0660367538834 3176384.8
619.0969258802359 2393099.8
619.1280540690393 2283934.2
619.1594213202936 1799163.2
619.1910276339989 1446131.1
619.2228730101549 1103668.9
619.2549574487618 1261497.6
619.2872809498198 1237128.2
619.3198435133286 919802.2
619.3526451392883 1028129.1
619.3856858276988 1251922.2
619.4189655785602 1177893.2
619.4524843918725 938111.3
619.4862422676358 1005601.1
619.5202392058499 996239.1
619.5544752065149 1147942.6
619.5889502696308 884570.94
619.6236643951976 871729.75
619.6586175832152 703789.6
619.6938098336839 916779.9
619.7292411466033 1149230.4
619.7649115219735 1268408.4
619.8008209597948 1644187.2
619.8369694600669 2598996.5
619.8733570227901 3614709.5
619.9099836479638 4001101.5
619.9468493355887 4098149.5
619.9839540856643 6326066.0
620.0212978981909 8578109.0
620.0588807731684 8471024.0
620.0967027105968 6591428.0
620.134763710476 4444031.0
620.1730637728062 3074512.5
620.2116028975872 2359290.0
620.2503810848191 1977175.2
620.2893983345019 1795679.9
620.3286546466355 1463172.4
620.3681500212202 1243287.8
620.4078844582556 1266931.6
620.447857957742 1449478.1
620.4880705196792 1330451.5
620.5285221440674 1012221.25
620.5692128309064 1330111.2
620.6101425801965 1066383.2
620.6513113919372 904184.94
620.692719266129 1057633.0
620.7343662027715 905558.4
620.7762522018651 939197.75
620.8183772634094 770093.06
620.8607413874046 920300.0
620.9033445738509 954086.6
620.9461868227478 839690.1
620.9892681340958 616559.94
621.0325885078946 721327.5
621.0761479441444 830447.8
