string
description: px_shifted, calibration parameter: [ 1.19531225e-04 -2.30194563e-02  6.18194146e+02]
converted file:R_100ms_Fe_S3_x_2_26_binned_y back: data/dark_100msRZP-structure:___RZP_S3100msRoi:[0, 1040, 2048, 2048]
eV counts/s
618.1712462133476 1766958.5
618.1485853507007 1967570.1
618.1261635505048 1667557.5
618.1039808127597 1767428.8
618.0820371374655 1948422.0
618.0603325246223 2398849.0
618.0388669742298 2449744.2
618.0176404862883 2110804.0
617.9966530607976 1957593.5
617.9759046977579 1843643.5
617.955395397169 1735915.5
617.9351251590311 2209899.8
617.9150939833439 2447307.0
617.8953018701078 2575721.0
617.8757488193226 2289700.8
617.8564348309881 2067376.0
617.8373599051046 2064758.0
617.8185240416719 2193137.8
617.7999272406903 2043654.8
617.7815695021593 2135883.0
617.7634508260794 1966013.5
617.7455712124504 2059546.0
617.7279306612722 2297969.2
617.7105291725449 1871389.2
617.6933667462686 2096859.8
617.676443382443 1956030.0
617.6597590810685 1778008.0
617.6433138421447 1791044.0
617.6271076656718 1952463.9
617.6111405516499 2240939.5
617.5954125000789 1988558.2
617.5799235109587 2198456.5
617.5646735842894 2588713.8
617.5496627200711 2543002.5
617.5348909183035 2723537.2
617.520358178987 2063219.8
617.5060645021213 1744640.5
617.4920098877064 2078022.6
617.4781943357425 2824218.8
617.4646178462295 3138178.0
617.4512804191673 3420158.5
617.4381820545561 3247382.8
617.4253227523957 2933888.0
617.4127025126862 2738592.5
617.4003213354276 2802213.0
617.3881792206199 2275109.8
617.3762761682632 2157865.2
617.3646121783572 2233469.8
617.3531872509022 2032543.6
617.342001385898 1621422.5
617.3310545833449 1889953.9
617.3203468432424 2035026.4
617.309878165591 1797939.8
617.2996485503904 2097614.8
617.2896579976408 2180002.2
617.2799065073419 2132302.0
617.270394079494 2176546.2
617.261120714097 2192619.0
617.2520864111508 2258103.8
617.2432911706557 2807888.0
617.2347349926113 2558248.0
617.2264178770179 2916091.2
617.2183398238752 2904123.5
617.2105008331837 2932378.5
617.2029009049428 2752017.0
617.195540039153 2386061.5
617.188418235814 2609976.8
617.1815354949258 2697050.0
617.1748918164886 2384311.0
617.1684872005023 2580266.5
617.1623216469668 3147565.0
617.1563951558823 3073211.2
617.1507077272486 2824793.5
617.1452593610658 3121458.0
617.140050057334 3018996.2
617.1350798160529 3246576.0
