string
description: px_shifted, calibration parameter: [ 1.19531225e-04 -2.30194563e-02  6.18194146e+02]
converted file:R_100ms_Fe_S3_x_1_13_binned_y back: data/dark_100msRZP-structure:___RZP_S3100msRoi:[0, 1040, 2048, 2048]
eV counts/s
618.1712462133476 1736576.5
618.1485853507007 2161870.2
618.1261635505048 1620448.9
618.1039808127597 1701796.2
618.0820371374655 1895564.5
618.0603325246223 1968756.4
618.0388669742298 1868462.4
618.0176404862883 2005614.8
617.9966530607976 2142889.5
617.9759046977579 1985638.5
617.955395397169 1840150.1
617.9351251590311 1491778.1
617.9150939833439 1714850.0
617.8953018701078 2204619.5
617.8757488193226 2474880.0
617.8564348309881 2268794.8
617.8373599051046 2161013.2
617.8185240416719 2338778.5
617.7999272406903 2441314.0
617.7815695021593 2713257.0
617.7634508260794 2310830.8
617.7455712124504 1863417.0
617.7279306612722 1934459.2
617.7105291725449 1932370.8
617.6933667462686 1550426.2
617.676443382443 1408958.6
617.6597590810685 1394580.2
617.6433138421447 1326564.0
617.6271076656718 1587253.1
617.6111405516499 1692563.8
617.5954125000789 2184045.5
617.5799235109587 2089287.8
617.5646735842894 1734098.9
617.5496627200711 1483529.8
617.5348909183035 1509900.0
617.520358178987 1754288.0
617.5060645021213 2086934.4
617.4920098877064 2300944.5
617.4781943357425 2599600.2
617.4646178462295 2604767.0
617.4512804191673 2737104.5
617.4381820545561 2764554.5
617.4253227523957 3131250.5
617.4127025126862 3118997.2
617.4003213354276 2752008.5
617.3881792206199 2616936.0
617.3762761682632 2365799.8
617.3646121783572 2254345.5
617.3531872509022 2291557.2
617.342001385898 2085348.2
617.3310545833449 1662857.6
617.3203468432424 1653393.5
617.309878165591 1387314.8
617.2996485503904 1587910.2
617.2896579976408 1700478.6
617.2799065073419 1981825.2
617.270394079494 1755407.0
617.261120714097 1565534.2
617.2520864111508 1676582.2
617.2432911706557 2191714.0
617.2347349926113 2883835.5
617.2264178770179 3169147.0
617.2183398238752 2820116.0
617.2105008331837 2469853.5
617.2029009049428 2195543.8
617.195540039153 2618495.8
617.188418235814 2482546.0
617.1815354949258 2568092.0
617.1748918164886 2548097.8
617.1684872005023 2350249.5
617.1623216469668 2660591.2
617.1563951558823 2520672.5
617.1507077272486 2566680.0
617.1452593610658 3003117.0
617.140050057334 3483740.5
617.1350798160529 3777536.2
617.1303486372229 3643930.5
617.1258565208436 3332871.0
617.1216034669154 3480184.5
617.1175894754379 4527404.5
617.1138145464114 4367662.5
617.1102786798357 4369493.5
617.106981875711 4944863.0
617.1039241340371 4448247.5
617.1011054548142 3636464.0
617.0985258380421 3108832.0
617.0961852837207 2917389.0
617.0940837918505 2658387.0
617.092221362431 2908946.5
617.0905979954625 3424585.0
617.0892136909449 3191479.5
617.0880684488782 3233345.0
617.0871622692623 3353422.2
617.0864951520974 3028551.2
617.0860670973833 3693926.0
617.0858781051202 5515789.0
617.0859281753078 7188494.5
617.0862173079464 7947550.5
617.0867455030359 7932094.0
617.0875127605763 6205219.0
617.0885190805675 3577900.5
617.0897644630096 1988027.0
617.0912489079027 1434242.8
617.0929724152465 953227.8
617.0949349850415 862239.7
617.0971366172871 1381332.5
617.0995773119838 1199715.5
617.1022570691313 1152628.6
617.1051758887297 1653647.5
617.1083337707789 1397440.2
617.1117307152791 1081960.5
617.1153667222302 1451962.5
617.1192417916321 1904287.5
617.123355923485 2265907.5
617.1277091177888 2141146.8
617.1323013745433 2174423.8
617.1371326937488 2372875.5
617.1422030754052 2978131.2
617.1475125195125 3680052.8
617.1530610260706 3745687.0
617.1588485950797 3682747.0
617.1648752265397 4447587.0
617.1711409204505 5878657.0
617.1776456768123 6948840.0
617.1843894956249 6955694.0
617.1913723768885 6185015.5
617.1985943206029 5241253.0
617.2060553267681 4665986.0
617.2137553953843 5328675.5
617.2216945264513 6692085.0
617.2298727199694 7034264.0
617.2382899759382 5683991.0
617.246946294358 3422948.0
617.2558416752286 2190526.2
617.2649761185502 1334855.0
617.2743496243226 1269681.5
617.2839621925459 1171048.9
617.29381382322 1207900.9
617.3039045163453 974428.44
617.3142342719211 981136.94
617.3248030899481 859631.75
617.3356109704258 618820.56
617.3466579133545 889750.1
617.357943918734 677566.0
617.3694689865644 541513.0
617.3812331168458 816058.9
617.3932363095779 734542.5
617.4054785647611 877266.5
617.417959882395 750343.0
617.43068026248 793924.06
617.4436397050157 1097901.2
617.4568382100024 864262.75
617.47027577744 545646.75
617.4839524073284 604695.75
617.4978680996677 1114618.6
617.512022854458 2126402.8
617.526416671699 2581404.2
617.5410495513911 4576789.0
617.555921493534 6061226.0
617.5710324981277 7910752.0
617.5863825651725 7610988.0
617.601971694668 5439109.0
617.6177998866144 3780591.0
617.6338671410118 2994653.8
617.6501734578601 2671050.0
617.6667188371591 2569644.5
617.6835032789093 2527333.5
617.70052678311 2710163.0
617.7177893497619 3431342.8
617.7352909788646 3619266.0
617.7530316704182 3949277.8
617.7710114244226 4551794.5
617.7892302408779 4768213.5
617.8076881197842 3489849.5
617.8263850611413 3223253.5
617.8453210649494 3300769.0
617.8644961312083 3425015.5
617.8839102599181 4299246.0
617.9035634510788 6288122.0
617.9234557046905 9408873.0
617.9435870207528 13160498.0
617.9639573992663 15731378.0
617.9845668402305 16300648.0
618.0054153436457 13614018.0
618.0265029095117 9415678.0
618.0478295378288 6421450.5
618.0693952285965 4631476.0
618.0911999818152 3586935.0
618.1132437974848 2918699.8
618.1355266756052 1879729.9
618.1580486161766 2036940.0
618.180809619199 1287510.2
618.2038096846721 964146.9
618.2270488125961 1022518.7
618.2505270029711 1228566.0
618.2742442557969 948093.6
618.2982005710737 1249144.8
618.3223959488013 999321.94
618.3468303889798 990201.25
618.3715038916091 737572.9
618.3964164566895 767234.1
618.4215680842207 1097733.8
618.4469587742026 1215795.0
618.4725885266356 962955.9
618.4984573415195 763068.7
618.5245652188543 1034254.5
618.5509121586398 1199488.6
618.5774981608764 973649.7
618.6043232255638 1105046.9
618.6313873527021 1126714.9
618.6586905422912 1127732.4
618.6862327943314 1097232.6
618.7140141088223 1292473.6
618.7420344857642 1520319.4
618.7702939251569 2058694.8
618.7987924270005 3586840.0
618.827529991295 5401876.0
618.8565066180404 7291852.0
618.8857223072368 10340090.0
618.915177058884 12773459.0
618.944870872982 11598082.0
618.974803749531 9654892.0
619.004975688531 6420708.0
619.0353866899817 3894234.5
619.0660367538834 2770481.0
619.0969258802359 2668641.0
619.1280540690393 2148630.5
619.1594213202936 1536617.8
619.1910276339989 1473568.0
619.2228730101549 1492813.5
619.2549574487618 1252629.4
619.2872809498198 1126122.1
619.3198435133286 1339493.1
619.3526451392883 1242741.6
619.3856858276988 672451.3
619.4189655785602 832739.3
619.4524843918725 911331.4
619.4862422676358 851140.75
619.5202392058499 1290548.9
619.5544752065149 971740.06
619.5889502696308 1161890.5
619.6236643951976 1148899.5
619.6586175832152 614939.25
619.6938098336839 903668.6
619.7292411466033 1292644.9
619.7649115219735 1730559.4
619.8008209597948 2587270.5
619.8369694600669 3198018.8
619.8733570227901 3451154.5
619.9099836479638 4153147.2
619.9468493355887 5667070.5
619.9839540856643 7321368.0
620.0212978981909 7990438.0
620.0588807731684 7709928.0
620.0967027105968 6150824.5
620.134763710476 3565512.0
620.1730637728062 2292611.0
620.2116028975872 1733422.6
620.2503810848191 1478147.5
620.2893983345019 1224652.6
620.3286546466355 1203747.6
620.3681500212202 1510251.5
620.4078844582556 1105601.1
620.447857957742 917361.25
620.4880705196792 841423.6
620.5285221440674 787545.25
620.5692128309064 915652.56
620.6101425801965 748838.2
620.6513113919372 457618.0
620.692719266129 432692.84
620.7343662027715 800580.0
620.7762522018651 890236.9
620.8183772634094 1078420.1
620.8607413874046 958489.06
620.9033445738509 1035978.1
620.9461868227478 857907.6
620.9892681340958 866227.2
621.0325885078946 602754.44
621.0761479441444 1139134.4
621.1199464428449 993607.25
621.1639840039965 654728.56
621.2082606275989 778184.1
621.2527763136521 877818.6
621.2975310621563 1125270.8
621.3425248731114 1200775.0
621.3877577465173 1215810.2
621.4332296823742 916689.0
621.478940680682 841668.06
621.5248907414405 761102.56
621.5710798646501 1061756.0
621.6175080503104 1238674.9
621.6641752984218 914918.44
621.7110816089839 932146.3
621.758226981997 1012878.2
621.8056114174609 880277.9
621.8532349153759 939109.44
621.9010974757415 952326.3
621.9491990985582 940233.44
621.9975397838257 755749.44
622.0461195315442 867103.5
622.0949383417135 838860.5
622.1439962143336 903453.75
622.1932931494047 834140.25
622.2428291469266 1036576.75
622.2926042068996 1549088.2
622.3426183293233 1451057.5
622.392871514198 1455027.5
622.4433637615234 1487612.6
622.4940950713 1523431.1
622.5450654435272 1643532.8
622.5962748782055 1573139.5
622.6477233753345 1363894.4
622.6994109349146 1204971.0
622.7513375569454 1196566.0
622.8035032414273 1037105.6
622.8559079883598 955743.5
622.9085517977434 1190681.8
622.9614346695778 1505500.8
623.0145566038631 2015997.2
623.0679176005993 2334359.8
623.1215176597865 2431322.0
623.1753567814245 2482782.2
623.2294349655133 2610926.0
623.2837522120532 2520324.0
623.3383085210438 2191063.8
623.3931038924854 2111234.2
623.4481383263778 1787133.8
623.5034118227212 2066064.8
623.5589243815153 3226749.8
623.6146760027606 4528770.5
623.6706666864566 5493994.5
623.7268964326033 6375679.5
623.7833652412012 7189089.5
623.8400731122499 6754829.0
623.8970200457495 5669275.5
623.9542060416999 4374904.5
624.0116311001013 2998381.0
624.0692952209534 2319145.2
624.1271984042567 1648949.0
624.1853406500106 1959420.1
624.2437219582156 2143914.0
624.3023423288714 1514572.0
624.3612017619781 1276532.4
624.4203002575357 1176578.1
624.4796378155443 892682.8
624.5392144360035 887248.9
624.5990301189137 775945.9
624.659084864275 851325.25
624.7193786720869 865068.75
624.7799115423499 888979.9
624.8406834750637 902012.56
624.9016944702284 946001.75
624.962944527844 914711.25
625.0244336479105 739612.6
625.0861618304278 948210.75
625.1481290753961 1206475.6
625.2103353828153 1401979.8
625.2727807526853 1511625.8
