string
description: px_shifted, calibration parameter: [ 1.19531225e-04 -2.30194563e-02  6.18194146e+02]
converted file:R_100ms_Fe_S3_x_1_4_binned_y back: data/dark_100msRZP-structure:___RZP_S3100msRoi:[0, 1040, 2048, 2048]
eV counts/s
618.1712462133476 1750196.4
618.1485853507007 1652503.0
618.1261635505048 1914015.0
618.1039808127597 2030238.2
618.0820371374655 1913909.0
618.0603325246223 1935199.9
618.0388669742298 1935847.5
618.0176404862883 1651829.4
617.9966530607976 1493942.0
617.9759046977579 1528630.2
617.955395397169 1846442.6
617.9351251590311 1708325.2
617.9150939833439 1830803.5
617.8953018701078 2086283.1
617.8757488193226 1760185.5
617.8564348309881 1563561.4
617.8373599051046 1377477.6
617.8185240416719 1515858.9
617.7999272406903 1525370.5
617.7815695021593 1656826.5
617.7634508260794 1639008.6
617.7455712124504 1606188.5
617.7279306612722 1579614.4
617.7105291725449 2042813.1
617.6933667462686 2019663.8
617.676443382443 2052485.2
617.6597590810685 2030577.5
617.6433138421447 1815848.6
617.6271076656718 2022719.4
617.6111405516499 2072449.8
617.5954125000789 1880617.6
617.5799235109587 2028404.0
617.5646735842894 1906904.9
617.5496627200711 1965099.4
617.5348909183035 1613488.0
617.520358178987 1849415.2
617.5060645021213 2474496.2
617.4920098877064 2467182.5
617.4781943357425 2528896.2
617.4646178462295 2721638.5
617.4512804191673 2593626.0
617.4381820545561 2104732.2
617.4253227523957 1938674.4
617.4127025126862 2220737.2
617.4003213354276 2380847.8
617.3881792206199 2209339.5
617.3762761682632 2324537.8
617.3646121783572 2093994.4
617.3531872509022 2164610.5
617.342001385898 1591928.6
617.3310545833449 1899356.0
617.3203468432424 1703527.4
617.309878165591 1845234.2
617.2996485503904 1670032.2
617.2896579976408 1139362.8
617.2799065073419 1469426.1
617.270394079494 1577550.2
617.261120714097 1672013.9
617.2520864111508 1832273.5
617.2432911706557 2129012.2
617.2347349926113 2508315.2
617.2264178770179 2847015.2
617.2183398238752 3577093.5
617.2105008331837 3799488.8
617.2029009049428 2947267.5
617.195540039153 2474791.5
617.188418235814 2329342.2
617.1815354949258 2351781.2
617.1748918164886 2071495.8
617.1684872005023 1970354.2
617.1623216469668 2254298.2
617.1563951558823 2410672.2
617.1507077272486 2255600.2
617.1452593610658 2436176.5
617.140050057334 3039104.5
617.1350798160529 3504622.0
617.1303486372229 3063692.8
617.1258565208436 3250935.5
617.1216034669154 3378416.2
617.1175894754379 3284915.2
617.1138145464114 3432473.0
617.1102786798357 3616068.5
617.106981875711 3912087.5
617.1039241340371 4401137.0
617.1011054548142 4251855.5
617.0985258380421 3751400.5
617.0961852837207 2937805.0
617.0940837918505 2749332.8
617.092221362431 2702930.5
617.0905979954625 2677236.0
617.0892136909449 3131465.0
617.0880684488782 3458980.2
617.0871622692623 3289868.8
617.0864951520974 3268001.2
617.0860670973833 3418794.8
617.0858781051202 4535041.0
617.0859281753078 6349804.5
617.0862173079464 7308350.0
617.0867455030359 7288993.0
617.0875127605763 7185613.0
617.0885190805675 5342993.0
617.0897644630096 3147295.5
617.0912489079027 1715659.5
617.0929724152465 1506117.5
617.0949349850415 1453991.0
617.0971366172871 1387220.6
617.0995773119838 1398712.2
617.1022570691313 1192757.5
617.1051758887297 1532427.4
617.1083337707789 1577867.0
617.1117307152791 1921163.0
617.1153667222302 1551725.0
617.1192417916321 1743845.5
617.123355923485 1867232.8
617.1277091177888 1443226.1
617.1323013745433 1436224.5
617.1371326937488 2087263.2
617.1422030754052 2869404.0
617.1475125195125 2845240.5
617.1530610260706 3367686.5
617.1588485950797 3861733.8
617.1648752265397 4133148.5
617.1711409204505 4757884.5
617.1776456768123 5755375.0
617.1843894956249 6261557.5
617.1913723768885 6251511.0
617.1985943206029 5187583.0
617.2060553267681 4472067.5
617.2137553953843 4959677.0
617.2216945264513 5146135.5
617.2298727199694 5662652.5
617.2382899759382 5069184.5
617.246946294358 4705368.0
617.2558416752286 3370590.0
617.2649761185502 1933454.0
617.2743496243226 1304300.6
617.2839621925459 1232782.5
617.29381382322 1427251.2
617.3039045163453 1168257.1
617.3142342719211 1035493.0
617.3248030899481 886158.6
617.3356109704258 563392.3
617.3466579133545 817776.5
617.357943918734 615632.94
617.3694689865644 608444.25
617.3812331168458 876431.2
617.3932363095779 1151492.0
617.4054785647611 975035.7
617.417959882395 682335.9
617.43068026248 531100.25
617.4436397050157 579972.06
617.4568382100024 555144.56
617.47027577744 776189.0
617.4839524073284 775677.2
617.4978680996677 852897.9
617.512022854458 1485168.0
617.526416671699 2332894.8
