string
description: [1.350e-02 2.130e+00 1.338e+03 3.713e+00 2.479e+03 0.000e+00] RZPA9-S3_105ms
file210315_PM052630.tif back:data/stray_light/945ms_strayl roi list:[0, 380, 1730, 1670]
nm eV counts/s
1.884063959121704 658.0678100585938 113862.703125
1.883592128753662 658.232666015625 108245.8359375
1.8831202983856201 658.3976440429688 117136.8515625
1.8826484680175781 658.5626220703125 101796.203125
1.8821767568588257 658.7277221679688 107201.5625
1.8817051649093628 658.892822265625 113516.5703125
1.8812334537506104 659.0579833984375 108437.1015625
1.8807618618011475 659.2232666015625 110977.0859375
1.8802902698516846 659.3886108398438 117655.859375
1.8798187971115112 659.553955078125 109896.2578125
1.879347324371338 659.7194213867188 102885.984375
1.8788758516311646 659.885009765625 106044.7890625
1.8784044981002808 660.050537109375 95974.0625
1.877933144569397 660.2162475585938 106447.5
1.8774617910385132 660.3820190429688 111916.5078125
1.876990556716919 660.5477905273438 116473.9375
1.8765192031860352 660.7136840820312 111818.171875
1.8760480880737305 660.879638671875 116115.1953125
1.8755768537521362 661.045654296875 119130.6640625
1.8751057386398315 661.2117919921875 125333.1953125
1.8746346235275269 661.3778686523438 137770.34375
1.8741636276245117 661.544189453125 136967.796875
1.8736926317214966 661.71044921875 138602.46875
1.8732216358184814 661.8768310546875 128447.0234375
1.8727507591247559 662.0432739257812 110872.6484375
1.8722798824310303 662.209716796875 103948.40625
1.8718090057373047 662.3763427734375 100480.6875
1.871338129043579 662.5430297851562 103273.6015625
1.870867371559143 662.709716796875 98575.8046875
1.8703967332839966 662.87646484375 104790.078125
1.8699259757995605 663.0433349609375 107793.984375
1.869455337524414 663.2102661132812 117572.21875
1.8689846992492676 663.3772583007812 110432.9453125
1.8685141801834106 663.5443115234375 107102.6953125
1.8680436611175537 663.7114868164062 111241.7421875
1.8675731420516968 663.8787231445312 108543.984375
1.8671026229858398 664.0460205078125 119381.5859375
1.8666322231292725 664.2133178710938 120367.59375
1.8661619424819946 664.3806762695312 124453.21875
1.8656915426254272 664.5482177734375 117838.84375
1.8652212619781494 664.7156982421875 111152.4296875
1.8647509813308716 664.8833618164062 117725.359375
