string
description: [1.350e-02 2.130e+00 1.338e+03 3.713e+00 2.479e+03 0.000e+00] RZPA9-S3_105ms
file210315_PM052613.tif back:data/stray_light/945ms_strayl roi list:[0, 380, 1730, 1670]
nm eV counts/s
1.884063959121704 658.0678100585938 117257.0703125
1.883592128753662 658.232666015625 101075.1015625
1.8831202983856201 658.3976440429688 97987.8828125
1.8826484680175781 658.5626220703125 103517.7265625
1.8821767568588257 658.7277221679688 105714.78125
1.8817051649093628 658.892822265625 112576.7265625
1.8812334537506104 659.0579833984375 103913.765625
1.8807618618011475 659.2232666015625 100708.8359375
1.8802902698516846 659.3886108398438 105743.2265625
1.8798187971115112 659.553955078125 99979.4140625
1.879347324371338 659.7194213867188 102893.7109375
1.8788758516311646 659.885009765625 107226.84375
1.8784044981002808 660.050537109375 105976.1953125
1.877933144569397 660.2162475585938 100898.4140625
1.8774617910385132 660.3820190429688 103604.8515625
1.876990556716919 660.5477905273438 97134.953125
1.8765192031860352 660.7136840820312 109139.4921875
1.8760480880737305 660.879638671875 114000.7421875
1.8755768537521362 661.045654296875 124897.921875
1.8751057386398315 661.2117919921875 126078.296875
1.8746346235275269 661.3778686523438 132681.953125
1.8741636276245117 661.544189453125 126596.4453125
1.8736926317214966 661.71044921875 121103.078125
1.8732216358184814 661.8768310546875 115682.171875
1.8727507591247559 662.0432739257812 107302.6875
1.8722798824310303 662.209716796875 106823.046875
1.8718090057373047 662.3763427734375 107913.609375
1.871338129043579 662.5430297851562 110123.0078125
1.870867371559143 662.709716796875 115656.578125
1.8703967332839966 662.87646484375 110915.578125
1.8699259757995605 663.0433349609375 95182.5703125
1.869455337524414 663.2102661132812 90927.8671875
1.8689846992492676 663.3772583007812 101345.3515625
1.8685141801834106 663.5443115234375 110209.21875
1.8680436611175537 663.7114868164062 116313.125
1.8675731420516968 663.8787231445312 119877.8671875
1.8671026229858398 664.0460205078125 121779.546875
1.8666322231292725 664.2133178710938 123771.203125
1.8661619424819946 664.3806762695312 120693.15625
1.8656915426254272 664.5482177734375 108371.7890625
1.8652212619781494 664.7156982421875 109567.859375
1.8647509813308716 664.8833618164062 109957.5859375
1.8642808198928833 665.0510864257812 122044.25
1.863810658454895 665.2188110351562 119426.2109375
1.8633404970169067 665.38671875 126369.46875
1.8628703355789185 665.5546264648438 128813.2890625
1.8624002933502197 665.7225952148438 119249.15625
1.8619303703308105 665.890625 131619.578125
1.8614603281021118 666.0587768554688 126558.3515625
1.8609904050827026 666.2269287109375 121786.578125
1.8605204820632935 666.395263671875 128721.6953125
1.8600506782531738 666.5635375976562 119682.9453125
1.8595808744430542 666.73193359375 108490.9296875
1.8591110706329346 666.9004516601562 112005.7578125
1.858641266822815 667.0689697265625 116610.3671875
1.8581715822219849 667.2376098632812 110610.328125
1.8577018976211548 667.4063110351562 110158.65625
1.8572323322296143 667.5750732421875 90754.3515625
1.8567627668380737 667.743896484375 100867.515625
1.8562932014465332 667.9127807617188 106395.234375
1.8558237552642822 668.0817260742188 118529.1953125
1.8553541898727417 668.2508544921875 100877.3046875
1.8548848628997803 668.419921875 106454.0546875
1.8544154167175293 668.589111328125 99740.0625
1.8539460897445679 668.7583618164062 106784.4453125
1.8534767627716064 668.927734375 112549.265625
1.8530075550079346 669.0971069335938 124079.734375
1.8525383472442627 669.2665405273438 117332.2265625
1.8520691394805908 669.4361572265625 116216.65625
1.851599931716919 669.6057739257812 105984.3359375
1.8511308431625366 669.7754516601562 113838.6328125
1.8506617546081543 669.9451904296875 103379.3125
1.8501927852630615 670.114990234375 110830.8203125
1.8497238159179688 670.284912109375 120544.1640625
1.849254846572876 670.4548950195312 111800.484375
1.8487858772277832 670.625 109911.6953125
1.84831702709198 670.7951049804688 108950.390625
1.8478481769561768 670.9652709960938 116366.7421875
1.847379446029663 671.1355590820312 133874.875
1.8469107151031494 671.3058471679688 130390.640625
1.8464419841766357 671.4762573242188 133427.21875
1.845973253250122 671.6467895507812 135454.328125
1.845504641532898 671.8173217773438 127070.578125
1.8450360298156738 671.9879150390625 128266.9375
1.8445675373077393 672.1586303710938 129161.890625
1.8440990447998047 672.3294067382812 122421.8671875
1.8436305522918701 672.500244140625 117049.8671875
1.8431620597839355 672.6712036132812 121795.4609375
1.8426936864852905 672.8421630859375 104382.1171875
1.8422253131866455 673.01318359375 114641.703125
1.84175705909729 673.184326171875 125071.2265625
1.8412888050079346 673.3555297851562 126514.9453125
1.840820550918579 673.5267944335938 116689.9296875
1.8403522968292236 673.6981811523438 116691.4609375
1.8398841619491577 673.8695678710938 112239.8046875
1.8394160270690918 674.0410766601562 113617.796875
1.8389480113983154 674.2125854492188 102184.375
1.838479995727539 674.38427734375 102642.296875
1.8380119800567627 674.5559692382812 117726.8125
1.8375439643859863 674.727783203125 112865.765625
1.8370760679244995 674.8995971679688 110872.28125
1.8366081714630127 675.0715942382812 109529.296875
1.8361403942108154 675.2435302734375 125325.359375
1.8356724977493286 675.4157104492188 133284.65625
1.835204839706421 675.5877685546875 119269.890625
1.8347370624542236 675.760009765625 113821.0859375
1.834269404411316 675.9323120117188 115693.359375
1.8338017463684082 676.1046752929688 100103.21875
1.83333420753479 676.277099609375 110905.9765625
1.8328665494918823 676.4496459960938 106409.4375
1.8323991298675537 676.6221923828125 105541.8984375
1.8319315910339355 676.794921875 122891.0078125
1.831464171409607 676.9676513671875 120434.0390625
1.8309967517852783 677.1404418945312 112736.0078125
1.8305293321609497 677.3133544921875 118598.4296875
1.8300620317459106 677.486328125 112767.0859375
1.8295947313308716 677.6593627929688 111860.609375
1.829127550125122 677.8323974609375 104986.8125
1.8286603689193726 678.005615234375 108017.015625
1.828193187713623 678.1788330078125 104049.9609375
1.8277260065078735 678.3521728515625 108470.96875
1.8272589445114136 678.5255737304688 93551.71875
1.8267918825149536 678.6990966796875 95186.515625
1.8263249397277832 678.8726196289062 114436.265625
1.8258578777313232 679.0462646484375 121969.6484375
1.8253909349441528 679.219970703125 117598.4453125
1.824924111366272 679.3936767578125 122323.4453125
1.8244572877883911 679.5675659179688 118693.6875
1.8239904642105103 679.741455078125 133198.671875
1.8235236406326294 679.91552734375 129688.1015625
1.823056936264038 680.0895385742188 117746.4453125
1.8225902318954468 680.263671875 109039.6171875
1.822123646736145 680.4379272460938 123406.3125
1.8216569423675537 680.6121826171875 125557.8515625
1.821190357208252 680.7865600585938 122063.5625
1.8207238912582397 680.9609985351562 123276.046875
1.8202574253082275 681.135498046875 120250.7578125
1.8197909593582153 681.3101196289062 118889.1484375
1.8193244934082031 681.4848022460938 119162.765625
1.8188581466674805 681.6595458984375 121909.375
1.8183917999267578 681.8343505859375 124053.015625
1.8179255723953247 682.0092163085938 112015.6875
1.817459225654602 682.1842041015625 124120.3828125
1.816992998123169 682.3592529296875 122027.640625
1.8165268898010254 682.5343627929688 119374.0
1.8160607814788818 682.7095336914062 115743.0625
1.8155946731567383 682.884765625 128697.46875
1.8151285648345947 683.0601196289062 122952.046875
1.8146625757217407 683.2355346679688 135644.109375
1.8141965866088867 683.4110107421875 125261.7421875
1.8137305974960327 683.5866088867188 122858.921875
1.8132647275924683 683.7622680664062 124439.3125
1.8127988576889038 683.93798828125 122093.8671875
1.812333106994629 684.1137084960938 123497.0703125
1.8118672370910645 684.2896118164062 109628.4609375
1.811401605606079 684.4655151367188 110256.828125
1.8109358549118042 684.6415405273438 125671.1484375
1.8104702234268188 684.817626953125 113427.21875
1.8100045919418335 684.9938354492188 109545.3828125
1.8095389604568481 685.1700439453125 118028.3828125
1.8090734481811523 685.3463745117188 124998.1953125
1.8086079359054565 685.5227661132812 113762.453125
1.8081424236297607 685.6992797851562 119039.9765625
1.8076770305633545 685.8757934570312 126065.2890625
1.8072116374969482 686.0524291992188 121724.5859375
1.8067463636398315 686.2291259765625 124606.6953125
1.8062809705734253 686.4059448242188 130613.546875
1.8058158159255981 686.582763671875 133118.453125
1.8053505420684814 686.7596435546875 120533.2890625
1.8048853874206543 686.9366455078125 122878.5390625
1.8044202327728271 687.11376953125 119575.109375
1.803955078125 687.2909545898438 117377.484375
1.8034900426864624 687.4681396484375 123908.734375
1.8030250072479248 687.6454467773438 122602.25
1.8025599718093872 687.8228759765625 126882.9453125
1.8020950555801392 688.0003051757812 130280.6171875
1.8016301393508911 688.1778564453125 137428.875
1.8011653423309326 688.3554077148438 134747.046875
1.8007004261016846 688.5331420898438 128009.53125
1.800235629081726 688.7109375 123169.15625
1.7997709512710571 688.8887329101562 119316.1484375
1.7993061542510986 689.0667114257812 129979.5625
1.7988415956497192 689.2446899414062 131136.71875
1.7983769178390503 689.4227294921875 134491.703125
1.797912359237671 689.6008911132812 136678.859375
1.7974478006362915 689.7791137695312 133802.78125
1.796983242034912 689.9574584960938 136039.296875
1.7965188026428223 690.1358032226562 142876.15625
1.7960543632507324 690.3142700195312 130576.671875
1.7955899238586426 690.4927978515625 135905.21875
1.7951256036758423 690.67138671875 146968.921875
1.794661283493042 690.8501586914062 133447.3125
1.7941969633102417 691.0289306640625 139072.09375
1.793732762336731 691.207763671875 142949.40625
1.7932685613632202 691.3866577148438 135466.421875
1.7928043603897095 691.565673828125 148608.515625
1.7923402786254883 691.7447509765625 146726.71875
1.791876196861267 691.9239501953125 151847.40625
1.7914122343063354 692.1031494140625 146877.046875
1.7909481525421143 692.282470703125 136987.578125
1.7904841899871826 692.4618530273438 137019.796875
1.7900203466415405 692.6412963867188 137971.859375
1.7895563840866089 692.8208618164062 142524.8125
1.7890926599502563 693.0004272460938 144877.390625
1.7886288166046143 693.1801147460938 151731.828125
1.7881650924682617 693.35986328125 140453.0625
1.7877013683319092 693.5397338867188 150760.953125
1.7872376441955566 693.7197265625 157929.09375
1.7867740392684937 693.8997192382812 178174.796875
1.7863104343414307 694.0797729492188 169162.921875
1.7858468294143677 694.2599487304688 154893.578125
1.7853833436965942 694.440185546875 146950.796875
1.7849198579788208 694.6205444335938 162018.1875
1.7844563722610474 694.8009033203125 153781.90625
1.7839930057525635 694.9813842773438 158165.5625
1.7835296392440796 695.1619873046875 150995.96875
1.7830662727355957 695.3425903320312 154013.265625
1.7826030254364014 695.5233154296875 149889.359375
1.782139778137207 695.7041015625 148445.046875
1.7816765308380127 695.885009765625 142656.53125
1.781213402748108 696.06591796875 156141.1875
1.7807502746582031 696.2469482421875 164988.1875
1.7802871465682983 696.4280395507812 168133.78125
1.779824137687683 696.6092529296875 178297.296875
1.7793611288070679 696.79052734375 168620.40625
1.7788981199264526 696.971923828125 165672.296875
1.778435230255127 697.1533203125 171838.5
1.7779723405838013 697.3347778320312 157563.46875
1.7775094509124756 697.5164184570312 164371.015625
1.7770466804504395 697.6980590820312 158205.453125
1.7765839099884033 697.8797607421875 159470.203125
1.7761211395263672 698.0615844726562 151143.265625
1.7756584882736206 698.2435302734375 161715.265625
1.775195837020874 698.4254760742188 156612.109375
1.7747331857681274 698.6075439453125 152875.078125
1.7742706537246704 698.7896728515625 145998.578125
