string
description: [1.350e-02 2.130e+00 1.338e+03 3.714e+00 2.479e+03 0.000e+00] RZPA9-S3_105ms
file210315_PM052745.tif back:data/stray_light/945ms_strayl roi list:[0, 380, 1730, 1670]
nm eV counts/s
1.8855763673782349 657.5400390625 119329.2734375
1.8851044178009033 657.7047119140625 102265.421875
1.8846324682235718 657.869384765625 92303.90625
1.8841606378555298 658.0341186523438 90113.0703125
1.8836888074874878 658.1989135742188 95160.9609375
1.8832169771194458 658.3638305664062 100298.28125
1.8827451467514038 658.5288696289062 99105.875
1.8822734355926514 658.69384765625 92951.828125
1.8818018436431885 658.8589477539062 89876.5625
1.881330132484436 659.024169921875 92692.25
1.8808585405349731 659.1893310546875 90578.359375
1.8803869485855103 659.3546752929688 100604.515625
1.879915475845337 659.5200805664062 93519.6875
1.879443883895874 659.6854858398438 96324.3046875
1.8789725303649902 659.8510131835938 101831.6640625
1.878501057624817 660.0166625976562 109606.078125
1.878029704093933 660.1822509765625 121915.3828125
1.8775583505630493 660.3480224609375 123222.9140625
1.877087116241455 660.5137939453125 115346.5234375
1.8766158819198608 660.6796875 112026.2421875
1.8761446475982666 660.8456420898438 103033.53125
1.8756734132766724 661.0116577148438 106560.75
1.8752022981643677 661.177734375 100691.1015625
1.874731183052063 661.3438720703125 101559.1328125
1.8742601871490479 661.5100708007812 93307.1875
1.8737891912460327 661.6763305664062 103764.15625
1.8733181953430176 661.8427124023438 104760.2890625
1.8728471994400024 662.0090942382812 112880.5859375
1.8723763227462769 662.1756591796875 101365.4375
1.8719054460525513 662.3422241210938 105153.1328125
1.8714346885681152 662.5088500976562 100506.796875
1.8709639310836792 662.675537109375 101561.4140625
1.8704931735992432 662.84228515625 104725.40625
1.8700224161148071 663.0091552734375 95513.4765625
1.8695517778396606 663.1760864257812 111899.3046875
1.8690811395645142 663.343017578125 110623.0703125
1.8686106204986572 663.5100708007812 113210.1640625
1.8681401014328003 663.6771850585938 109384.0703125
1.8676695823669434 663.8443603515625 105474.703125
1.8671990633010864 664.0116577148438 93314.640625
1.866728663444519 664.1790161132812 101873.828125
1.8662582635879517 664.3463745117188 106186.109375
1.8657879829406738 664.5138549804688 109371.015625
1.865317702293396 664.681396484375 116919.3359375
1.8648474216461182 664.8489990234375 111124.6640625
1.8643771409988403 665.0167236328125 113626.9765625
1.863906979560852 665.1844482421875 109790.2421875
1.8634368181228638 665.352294921875 108542.984375
1.862966775894165 665.5202026367188 110863.2578125
1.8624966144561768 665.6881713867188 105644.671875
1.8620266914367676 665.856201171875 101472.2890625
1.8615566492080688 666.0242919921875 100910.453125
1.8610867261886597 666.1925048828125 96533.9375
1.8606168031692505 666.3607177734375 98636.0546875
1.8601468801498413 666.529052734375 98501.953125
1.8596770763397217 666.6974487304688 97063.65625
1.859207272529602 666.8659057617188 95934.5234375
1.858737587928772 667.034423828125 101867.484375
1.858267903327942 667.2030029296875 98754.3828125
1.8577982187271118 667.3717041015625 97524.859375
1.8573285341262817 667.5404663085938 103015.9921875
1.8568589687347412 667.7092895507812 101700.59375
1.8563894033432007 667.878173828125 113878.515625
1.8559199571609497 668.047119140625 107154.0234375
1.8554503917694092 668.2161865234375 109314.40625
